,_dynamic_x,_dynamic_y,_fixed_x,_fixed_y
0,-3.866,0.23655219882064468,-3.866,0.0
1,-3.8640000000000003,0.23045717877104513,-3.8640000000000003,-0.006095026060913191
2,-3.862,0.2245039247104213,-3.862,-0.012048320955281798
3,-3.8600000000000003,0.21868917820110462,-3.8600000000000003,-0.017863174650266083
4,-3.858,0.21300975412259068,-3.858,-0.023542800438915212
5,-3.8560000000000003,0.20746253412193377,-3.8560000000000003,-0.029090341724597846
6,-3.854,0.20204446683688498,-3.854,-0.03450887202100213
7,-3.8520000000000003,0.19675256810779612,-3.8520000000000003,-0.039801394952135694
8,-3.85,0.19158392117872913,-3.85,-0.04497084425232569
9,-3.8480000000000003,0.1865356606355597,-3.8480000000000003,-0.05002009998414763
10,-3.846,0.18160491240659604,-3.846,-0.05495204856181847
11,-3.8440000000000003,0.17678899632970624,-3.8440000000000003,-0.05976938079582139
12,-3.842,0.17208530655592902,-3.842,-0.06447471145156523
13,-3.8400000000000003,0.16749128423759416,-3.8400000000000003,-0.06907060663915467
14,-3.838,0.16300441765270646,-3.838,-0.07355958381339016
15,-3.8360000000000003,0.15862224232316813,-3.8360000000000003,-0.07794411177376805
16,-3.834,0.15434234112706705,-3.834,-0.08222661066448049
17,-3.8320000000000003,0.15016234440525136,-3.8320000000000003,-0.08640945197441546
18,-3.83,0.14607993006240735,-3.83,-0.09049495853715674
19,-3.8280000000000003,0.14209282366285142,-3.8280000000000003,-0.09448540453098399
20,-3.826,0.13819879852124226,-3.826,-0.09838301547887265
21,-3.8240000000000003,0.1343956757884148,-3.8240000000000003,-0.10218996824849408
22,-3.822,0.13068132453253156,-3.822,-0.10590839105221528
23,-3.8200000000000003,0.12705366181574237,-3.8200000000000003,-0.10954036344709935
24,-3.818,0.12351065276653897,-3.818,-0.11308791633490495
25,-3.8160000000000003,0.12005031064798435,-3.8160000000000003,-0.11655303196208676
26,-3.814,0.11667066364369202,-3.814,-0.11993767705400822
27,-3.8120000000000003,0.11336964406681894,-3.8120000000000003,-0.12324391317989399
28,-3.81,0.11014548029341009,-3.81,-0.12647350660062215
29,-3.8080000000000003,0.10699647533114051,-3.8080000000000003,-0.12962814882439105
30,-3.806,0.10392095859844913,-3.806,-0.13270950465696282
31,-3.8040000000000003,0.10091728595848282,-3.8040000000000003,-0.1357192122016634
32,-3.802,0.09798383975125136,-3.802,-0.13865888285938247
