,"_ON input
only_x","_ON input
only_y"
765,-2.3360000000000003,-0.016053422873468785
766,-2.334,-0.016053858483573435
767,-2.332,-0.016054257801675027
768,-2.33,-0.016054618343592383
769,-2.3280000000000003,-0.016054937580817025
770,-2.326,-0.016055212940513156
771,-2.324,-0.01605544180551766
772,-2.322,-0.016055621514340108
773,-2.3200000000000003,-0.016055749361162764
774,-2.318,-0.016055822595840565
775,-2.316,-0.01605583842390114
776,-2.314,-0.016055794006544798
777,-2.3120000000000003,-0.01605568646064454
778,-2.31,-0.016055512858746047
779,-2.308,-0.016055270229067685
780,-2.306,-0.016054955555500502
781,-2.3040000000000003,-0.016054565777608245
782,-2.302,-0.016054099743141405
783,-2.3,-0.01605358759109662
784,-2.298,-0.016053042287774974
785,-2.2960000000000003,-0.016052466064678958
786,-2.294,-0.01605186111349281
787,-2.292,-0.016051229586082513
788,-2.29,-0.016050573594495795
789,-2.2880000000000003,-0.016049895210962138
790,-2.286,-0.016049196467892764
791,-2.284,-0.01604847935788064
792,-2.282,-0.016047745833700486
793,-2.2800000000000002,-0.016046997808308764
794,-2.278,-0.016046237154843684
795,-2.276,-0.0160454657066252
796,-2.274,-0.01604468525715502
797,-2.2720000000000002,-0.016043897560116586
798,-2.27,-0.0160431043293751
799,-2.268,-0.016042307238977503
800,-2.266,-0.016041507923152485
801,-2.2640000000000002,-0.016040707976310478
802,-2.262,-0.01603990895304367
803,-2.26,-0.016039112368125986
804,-2.258,-0.016038319696513103
805,-2.2560000000000002,-0.01603753237334244
806,-2.254,-0.01603675179393317
807,-2.252,-0.016035979313786208
808,-2.25,-0.016035216248584214
809,-2.248,-0.016034463874191596
810,-2.246,-0.016033723426654507
811,-2.2439999999999998,-0.016032996102200853
812,-2.242,-0.01603228305724028
813,-2.24,-0.016031585408364184
814,-2.238,-0.0160309042323457
815,-2.2359999999999998,-0.016030240566139727
816,-2.234,-0.01602959540688289
817,-2.232,-0.01602896971189357
818,-2.23,-0.0160283643986719
819,-2.2279999999999998,-0.01602778034489975
820,-2.226,-0.016027218388440744
821,-2.224,-0.016026679327340247
822,-2.222,-0.01602616391982537
823,-2.2199999999999998,-0.01602567288430498
824,-2.218,-0.01602520689936968
825,-2.216,-0.01602476660379182
826,-2.214,-0.016024352596525508
827,-2.2119999999999997,-0.016023965436706585
828,-2.21,-0.01602360564365265
829,-2.208,-0.016023273696863034
830,-2.206,-0.016022970036018828
831,-2.2039999999999997,-0.016022695060982865
832,-2.202,-0.016022449131799725
833,-2.2,-0.016022232568695734
834,-2.1980000000000004,-0.016022045652078962
835,-2.196,-0.016021888622539233
836,-2.194,-0.01602176168084811
837,-2.192,-0.016021664987958904
838,-2.1900000000000004,-0.016021598665006676
839,-2.188,-0.01602156279330823
840,-2.186,-0.01602155741436212
841,-2.184,-0.016021582529848644
842,-2.1820000000000004,-0.016021638101629848
843,-2.18,-0.016021724051749522
844,-2.178,-0.016021840262433206
845,-2.176,-0.016021986576088183
846,-2.1740000000000004,-0.016022162795303486
847,-2.172,-0.016022368682849893
848,-2.17,-0.01602260396167993
849,-2.168,-0.016022868314927864
850,-2.1660000000000004,-0.01602316138590972
851,-2.164,-0.016023482778123252
852,-2.162,-0.016023832055247978
853,-2.16,-0.016024208741145157
854,-2.1580000000000004,-0.01602461231985779
855,-2.156,-0.016025042235610628
856,-2.154,-0.01602549789281017
857,-2.152,-0.01602597865604466
858,-2.1500000000000004,-0.01602648385008408
859,-2.148,-0.01602701275988018
860,-2.146,-0.016027564630566433
861,-2.144,-0.01602813866745808
862,-2.1420000000000003,-0.016028734036052084
863,-2.14,-0.01602934986202718
864,-2.138,-0.01602998523124383
865,-2.136,-0.016030639189744258
866,-2.1340000000000003,-0.016031310743752417
867,-2.132,-0.01603199885967403
868,-2.13,-0.01603270246409654
869,-2.128,-0.016033420443789154
870,-2.1260000000000003,-0.016034151645702825
871,-2.124,-0.016034894876970244
872,-2.122,-0.016035648904905858
873,-2.12,-0.016036412457005853
874,-2.1180000000000003,-0.016037184220948165
875,-2.116,-0.016037962844592475
876,-2.114,-0.016038746935980217
877,-2.112,-0.016039535063334557
878,-2.1100000000000003,-0.016040325755060425
879,-2.108,-0.01604111749974449
880,-2.106,-0.01604190874615516
881,-2.104,-0.0160426979032426
882,-2.1020000000000003,-0.01604348334013872
883,-2.1,-0.016044263386157172
884,-2.098,-0.016045036330793357
885,-2.096,-0.016045800423724426
886,-2.0940000000000003,-0.016046553874809272
887,-2.092,-0.016047294854088536
888,-2.09,-0.016048021491784605
889,-2.088,-0.016048731878301616
890,-2.0860000000000003,-0.016049424064225444
891,-2.084,-0.016050096060323718
892,-2.082,-0.01605074583754582
893,-2.08,-0.01605137132702286
894,-2.0780000000000003,-0.016051970420067705
895,-2.076,-0.016052540968174978
896,-2.074,-0.01605308078302103
897,-2.072,-0.016053587636463976
898,-2.0700000000000003,-0.016054059260543662
899,-2.068,-0.016054493347481692
900,-2.066,-0.016054887549681412
901,-2.064,-0.016055239479727913
902,-2.0620000000000003,-0.016055546710388034
903,-2.06,-0.016055806774610364
904,-2.058,-0.016056017165525235
905,-2.056,-0.016056175336444725
906,-2.0540000000000003,-0.016056278700862663
907,-2.052,-0.01605632463245462
908,-2.05,-0.01605631046507791
909,-2.048,-0.016056233492771608
910,-2.0460000000000003,-0.01605609096975652
911,-2.044,-0.016055880110435204
912,-2.042,-0.01605559808939197
913,-2.04,-0.01605524204139287
914,-2.0380000000000003,-0.016054809061385695
915,-2.036,-0.016054313724372844
916,-2.034,-0.016053821997058466
917,-2.032,-0.016053340480079
918,-2.0300000000000002,-0.016052869116469477
919,-2.028,-0.016052407845489385
920,-2.026,-0.01605195660262268
921,-2.024,-0.016051515319577776
922,-2.0220000000000002,-0.016051083924287536
923,-2.02,-0.016050662340909298
924,-2.018,-0.016050250489824846
925,-2.016,-0.016049848287640434
926,-2.0140000000000002,-0.016049455647186774
927,-2.012,-0.01604907247751903
928,-2.01,-0.016048698683916833
929,-2.008,-0.016048334167884273
930,-2.0060000000000002,-0.016047978827149898
931,-2.004,-0.016047632555666717
932,-2.002,-0.016047295243612193
933,-2.0,-0.01604696677738826
934,-1.998,-0.016046647039621303
935,-1.996,-0.016046335909162168
936,-1.994,-0.01604603326108616
937,-1.992,-0.01604573896669305
938,-1.99,-0.016045452893507058
939,-1.988,-0.016045174905276873
940,-1.986,-0.016044904861975642
941,-1.984,-0.016044642619800965
942,-1.982,-0.016044388031174913
943,-1.98,-0.016044140944744004
944,-1.978,-0.016043901205379223
945,-1.976,-0.01604366865417602
946,-1.974,-0.01604344312845429
947,-1.972,-0.016043224461758404
948,-1.97,-0.01604301248385718
949,-1.968,-0.016042807020743895
950,-1.966,-0.016042607894636303
951,-1.964,-0.016042414923976598
952,-1.962,-0.016042227923431445
953,-1.96,-0.016042046703891963
954,-1.958,-0.016041871072473735
955,-1.956,-0.016041700832516798
956,-1.954,-0.016041535783585654
957,-1.952,-0.016041375721469263
958,-1.95,-0.016041220438181042
959,-1.948,-0.016041069721958876
960,-1.9460000000000002,-0.0160409233572651
961,-1.9440000000000002,-0.016040781124786515
962,-1.9420000000000002,-0.016040642801434378
963,-1.9400000000000002,-0.016040508160344403
964,-1.9380000000000002,-0.016040376970876773
965,-1.9360000000000002,-0.016040248998616127
966,-1.9340000000000002,-0.016040124005371553
967,-1.9320000000000002,-0.016040001749176618
968,-1.9300000000000002,-0.016039881984289333
969,-1.9280000000000002,-0.016039764461192173
970,-1.9260000000000002,-0.016039648926592077
971,-1.9240000000000002,-0.016039535123420438
972,-1.9220000000000002,-0.016039422790833115
973,-1.9200000000000002,-0.016039311664210416
974,-1.9180000000000001,-0.01603920147515712
975,-1.9160000000000001,-0.016039091951502465
976,-1.9140000000000001,-0.016038982817300138
977,-1.9120000000000001,-0.01603887379334772
978,-1.9100000000000001,-0.016038766135706282
979,-1.9080000000000001,-0.016038661136309213
980,-1.9060000000000001,-0.016038558729744214
981,-1.9040000000000001,-0.01603845885205268
982,-1.9020000000000001,-0.0160383614407297
983,-1.9000000000000001,-0.016038266434724044
984,-1.8980000000000001,-0.016038173774438187
985,-1.8960000000000001,-0.016038083401728277
986,-1.8940000000000001,-0.01603799525990417
987,-1.8920000000000001,-0.016037909293697254
988,-1.8900000000000001,-0.016037825449250795
989,-1.8880000000000001,-0.016037743674381332
990,-1.8860000000000001,-0.016037663918109044
991,-1.8840000000000001,-0.016037586130598885
992,-1.8820000000000001,-0.016037510263160564
993,-1.8800000000000001,-0.016037436268248575
994,-1.8780000000000001,-0.016037364099462166
995,-1.8760000000000001,-0.01603729371154537
996,-1.874,-0.016037225060386975
997,-1.872,-0.016037158103103893
998,-1.87,-0.016037092797926183
999,-1.868,-0.01603702910401008
1000,-1.866,-0.016036966981523917
1001,-1.8639999999999999,-0.016035418106191728
1002,-1.862,-0.016105165386810345
1003,-1.8599999999999999,-0.01783152417686564
1004,-1.858,-0.028002225262592474
1005,-1.8559999999999999,-0.05512637441894255
1006,-1.854,-0.10142306669205421
1007,-1.8519999999999999,-0.16640209108511447
1008,-1.85,-0.24915371664770372
1009,-1.8479999999999999,-0.34872421233525563
1010,-1.846,-0.46414846470058635
1011,-1.8439999999999999,-0.5945066003739785
1012,-1.842,-0.7389190107747676
1013,-1.8399999999999999,-0.8965354465010934
1014,-1.838,-1.0665350394310416
1015,-1.8359999999999999,-1.2481263027229226
1016,-1.834,-1.4405471308149724
1017,-1.8319999999999999,-1.6430647994256713
1018,-1.83,-1.854975965553405
1019,-1.8279999999999998,-2.0769221316451394
1020,-1.826,-2.3095791485052475
1021,-1.8239999999999998,-2.5493973520373525
1022,-1.822,-2.7924814698885143
1023,-1.8199999999999998,-3.0347106060548548
1024,-1.818,-3.2717382408811293
1025,-1.8160000000000003,-3.498992231061104
1026,-1.814,-3.711674809637384
1027,-1.8120000000000003,-3.906667857384456
1028,-1.81,-4.087813077407077
1029,-1.8080000000000003,-4.25604229260243
1030,-1.806,-4.4118697715840955
1031,-1.8040000000000003,-4.555797976645747
1032,-1.802,-4.688317563761429
1033,-1.8000000000000003,-4.809907382585304
1034,-1.798,-4.921036357654272
1035,-1.7960000000000003,-5.022287187378111
1036,-1.794,-5.114124019040823
1037,-1.7920000000000003,-5.196902963694092
1038,-1.79,-5.270973720725743
1039,-1.7880000000000003,-5.336679577859586
1040,-1.786,-5.394357411155556
1041,-1.7840000000000003,-5.444337685009589
1042,-1.782,-5.486944452153729
1043,-1.7800000000000002,-5.52249535365604
1044,-1.778,-5.551301618920676
1045,-1.7760000000000002,-5.573668065687826
1046,-1.774,-5.589893100033758
1047,-1.7720000000000002,-5.600268716370783
1048,-1.77,-5.6050804974472825
1049,-1.7680000000000002,-5.60460761434769
1050,-1.766,-5.5991228264925
1051,-1.7640000000000002,-5.588892481638271
1052,-1.762,-5.574176515877612
1053,-1.7600000000000002,-5.5552284536392005
1054,-1.758,-5.532295407687762
1055,-1.7560000000000002,-5.505618079124098
1056,-1.754,-5.475430757385045
1057,-1.7520000000000002,-5.441961320243525
1058,-1.75,-5.405431233808495
1059,-1.7480000000000002,-5.366055552524997
1060,-1.746,-5.324042919174099
1061,-1.7440000000000002,-5.279527859669496
1062,-1.742,-5.232556282322995
1063,-1.7400000000000002,-5.183279841722371
1064,-1.738,-5.13184828586174
1065,-1.7360000000000002,-5.078406409724122
1066,-1.734,-5.023094055281348
1067,-1.7320000000000002,-4.966046111494154
1068,-1.73,-4.907392514312086
1069,-1.7280000000000002,-4.847258246673601
1070,-1.726,-4.785763338505957
1071,-1.7240000000000002,-4.723022866725328
1072,-1.722,-4.659146975603439
1073,-1.7200000000000002,-4.594241135686508
1074,-1.718,-4.528403582444477
1075,-1.7160000000000002,-4.461728069590049
1076,-1.714,-4.394305054974473
1077,-1.7120000000000002,-4.326221700587659
1078,-1.71,-4.257561872558063
1079,-1.7080000000000002,-4.188406141152804
1080,-1.706,-4.118831780777541
1081,-1.7040000000000002,-4.048912769976605
1082,-1.702,-3.9787197914328623
1083,-1.7000000000000002,-3.9083202319678483
1084,-1.698,-3.8373557358901933
1085,-1.6960000000000002,-3.7647602117627956
1086,-1.694,-3.694721702843064
1087,-1.6920000000000002,-3.632957394728345
1088,-1.69,-3.5860500807833358
1089,-1.6880000000000002,-3.560142592995251
1090,-1.686,-3.5536281653272646
1091,-1.6840000000000002,-3.565175481756198
1092,-1.682,-3.593889697536388
1093,-1.6800000000000002,-3.6388507048974743
1094,-1.678,-3.699144475433726
1095,-1.6760000000000002,-3.7739276988411032
1096,-1.674,-3.862382824879152
1097,-1.6720000000000002,-3.9637198107534664
1098,-1.67,-4.0771761766370975
1099,-1.6680000000000001,-4.202017005670377
1100,-1.666,-4.33753494396111
1101,-1.6640000000000001,-4.483050200584366
1102,-1.662,-4.638404051612845
1103,-1.6600000000000001,-4.805531562575164
1104,-1.658,-4.981692563781435
1105,-1.6560000000000001,-5.1631177550283445
1106,-1.654,-5.345861276661009
1107,-1.6520000000000001,-5.525800709572653
1108,-1.65,-5.698637075204935
1109,-1.6480000000000001,-5.859894835547628
1110,-1.646,-6.004921893138923
1111,-1.6440000000000001,-6.133511357931173
1112,-1.642,-6.249542481747312
1113,-1.6400000000000001,-6.353561633297057
1114,-1.638,-6.4460953577616245
1115,-1.6360000000000001,-6.527654958427336
1116,-1.634,-6.598736496685775
1117,-1.6320000000000001,-6.659820792033645
1118,-1.63,-6.711377947420048
1119,-1.6280000000000001,-6.754100388560063
1120,-1.626,-6.788485498293558
1121,-1.624,-6.8148561759587585
1122,-1.6219999999999999,-6.833530636948465
1123,-1.62,-6.844822412710008
1124,-1.6179999999999999,-6.849040350745281
1125,-1.616,-6.8464886146107204
1126,-1.6139999999999999,-6.837466683917312
1127,-1.612,-6.8222693543306
1128,-1.6099999999999999,-6.801186737570663
1129,-1.608,-6.774504261412149
1130,-1.6059999999999999,-6.7425026696842325
1131,-1.604,-6.7054580222706655
1132,-1.6019999999999999,-6.663641695109718
1133,-1.6,-6.617320380194244
1134,-1.5979999999999999,-6.566756085571612
1135,-1.596,-6.512206135343777
1136,-1.5939999999999999,-6.4539231696672035
1137,-1.592,-6.392155144752951
1138,-1.5899999999999999,-6.3271453328665785
1139,-1.588,-6.25913232232825
1140,-1.5859999999999999,-6.188350017512619
1141,-1.584,-6.115027638848954
1142,-1.5819999999999999,-6.039389722821005
1143,-1.58,-5.96165612196714
1144,-1.5779999999999998,-5.8820420048802085
1145,-1.576,-5.800757856207681
1146,-1.5739999999999998,-5.718009476651504
1147,-1.572,-5.633997982968248
1148,-1.5699999999999998,-5.548919807174171
1149,-1.568,-5.462772590914484
1150,-1.5659999999999998,-5.375508062819228
1151,-1.564,-5.287245123721515
1152,-1.5619999999999998,-5.1980988510447
1153,-1.56,-5.108180498802538
1154,-1.5580000000000003,-5.017597497599044
1155,-1.556,-4.926453454628556
1156,-1.5540000000000003,-4.834848153675793
1157,-1.552,-4.742877555115715
1158,-1.5500000000000003,-4.6506337959136825
1159,-1.548,-4.558205189625296
1160,-1.5460000000000003,-4.46567622639656
1161,-1.544,-4.373127572963719
1162,-1.5420000000000003,-4.280636072653418
1163,-1.54,-4.188274745382543
1164,-1.5380000000000003,-4.095129180637843
1165,-1.536,-3.99971845855022
1166,-1.5340000000000003,-3.9043726624652186
1167,-1.532,-3.811829450404221
1168,-1.5300000000000002,-3.7250529629947984
1169,-1.528,-3.6472338234705495
1170,-1.5260000000000002,-3.581789137671253
1171,-1.524,-3.532362494042731
1172,-1.5220000000000002,-3.5028239636369616
1173,-1.52,-3.493895521902265
1174,-1.5180000000000002,-3.5026378004597913
1175,-1.516,-3.5281500159813044
1176,-1.5140000000000002,-3.569557961046049
1177,-1.512,-3.626010904708419
1178,-1.5100000000000002,-3.696681592497884
1179,-1.508,-3.78076624641909
1180,-1.5060000000000002,-3.8774845649517338
1181,-1.504,-3.9859801078155668
1182,-1.5020000000000002,-4.103528798799278
1183,-1.5,-4.230913939912744
1184,-1.4980000000000002,-4.36964042067776
1185,-1.496,-4.520179838289326
1186,-1.4940000000000002,-4.681970497615401
1187,-1.492,-4.853417411197173
1188,-1.4900000000000002,-5.031892299248768
1189,-1.488,-5.213733589657556
1190,-1.4860000000000002,-5.393215790536607
1191,-1.484,-5.562016541635606
1192,-1.4820000000000002,-5.7183255419989
1193,-1.48,-5.861397906702619
1194,-1.4780000000000002,-5.990875220418323
1195,-1.476,-6.106785537413251
1196,-1.4740000000000002,-6.209543381550096
1197,-1.472,-6.299949746287206
1198,-1.4700000000000002,-6.379192094678401
1199,-1.468,-6.448134834738085
1200,-1.4660000000000002,-6.506848105462799
1201,-1.464,-6.555804390803337
1202,-1.4620000000000002,-6.595463763021169
1203,-1.46,-6.626271714020319
1204,-1.4580000000000002,-6.6486591553472945
1205,-1.456,-6.663042418191145
1206,-1.4540000000000002,-6.669823253383417
1207,-1.452,-6.669388831398186
1208,-1.4500000000000002,-6.662112177839274
1209,-1.448,-6.648487672331015
1210,-1.4460000000000002,-6.628920086034634
1211,-1.444,-6.603677206284164
1212,-1.4420000000000002,-6.5730221806462445
1213,-1.44,-6.537213516920076
1214,-1.4380000000000002,-6.496505083137474
1215,-1.436,-6.451146107562807
1216,-1.4340000000000002,-6.401381178693065
1217,-1.432,-6.347450245257786
1218,-1.4300000000000002,-6.289588616219136
1219,-1.428,-6.228026960771819
1220,-1.4260000000000002,-6.1629913083431775
1221,-1.424,-6.094703048593084
1222,-1.4220000000000002,-6.023378931414057
1223,-1.42,-5.9492310669311355
1224,-1.4180000000000001,-5.872466925502013
1225,-1.416,-5.7932893377168995
1226,-1.4140000000000001,-5.711896494398662
1227,-1.412,-5.62848194660268
1228,-1.4100000000000001,-5.543234605616994
1229,-1.408,-5.456338742962153
1230,-1.4060000000000001,-5.367973990391371
1231,-1.404,-5.278315339890369
1232,-1.4020000000000001,-5.187533143677532
1233,-1.4,-5.0957931142037545
1234,-1.3980000000000001,-5.003256324152592
1235,-1.396,-4.910079206440109
1236,-1.3940000000000001,-4.816395516840537
1237,-1.392,-4.7221679363980495
1238,-1.3900000000000001,-4.627460880608147
1239,-1.388,-4.532375155578258
1240,-1.3860000000000001,-4.437007349853379
1241,-1.384,-4.3414498344159105
1242,-1.3820000000000001,-4.245790762685829
1243,-1.38,-4.150114070520508
1244,-1.3780000000000001,-4.054499519742883
1245,-1.376,-3.959053270676799
1246,-1.374,-3.863816941702253
1247,-1.3719999999999999,-3.76880976793643
1248,-1.37,-3.67409257914754
1249,-1.3679999999999999,-3.5797677997546495
1250,-1.366,-3.485979448827849
1251,-1.3639999999999999,-3.3930483805407676
1252,-1.362,-3.3046993433933216
1253,-1.3599999999999999,-3.2272151514504888
1254,-1.358,-3.165267638342606
1255,-1.3559999999999999,-3.121721698422058
1256,-1.354,-3.097635286763387
1257,-1.3519999999999999,-3.0922594191632164
1258,-1.35,-3.1039445048959733
1259,-1.3479999999999999,-3.1322742662579666
1260,-1.346,-3.1763879477573247
1261,-1.3439999999999999,-3.2354312962193865
1262,-1.342,-3.308578486503313
1263,-1.3399999999999999,-3.39503212150219
1264,-1.338,-3.4940232321429026
1265,-1.3359999999999999,-3.6048112773862835
1266,-1.334,-3.7272553613140884
1267,-1.3319999999999999,-3.8630664381916784
1268,-1.33,-4.009851634640661
1269,-1.3279999999999998,-4.164485827924769
1270,-1.326,-4.323712893418251
1271,-1.3239999999999998,-4.484145704606148
1272,-1.322,-4.642266133084011
1273,-1.3199999999999998,-4.794425048558179
1274,-1.318,-4.936842318845509
1275,-1.3159999999999998,-5.0656068098736355
1276,-1.314,-5.178979988190557
1277,-1.3119999999999998,-5.280520369107115
1278,-1.31,-5.3708966809955285
1279,-1.3079999999999998,-5.450600805655492
1280,-1.306,-5.520111902108996
1281,-1.3040000000000003,-5.57989640660045
1282,-1.302,-5.630408032596627
1283,-1.3000000000000003,-5.672087770786632
1284,-1.298,-5.705363889081985
1285,-1.2960000000000003,-5.730652022346087
1286,-1.294,-5.748467573922045
1287,-1.2920000000000003,-5.759248235689065
1288,-1.29,-5.7632985685419005
1289,-1.2880000000000003,-5.760917565542948
1290,-1.286,-5.75239865192226
1291,-1.2840000000000003,-5.738029685077547
1292,-1.282,-5.718092954574163
1293,-1.2800000000000002,-5.692865182145132
1294,-1.278,-5.662617521691109
1295,-1.2760000000000002,-5.62761555928043
1296,-1.274,-5.588119313149052
1297,-1.2720000000000002,-5.544383233700624
1298,-1.27,-5.496656203506406
1299,-1.2680000000000002,-5.445181537305356
1300,-1.266,-5.39019698200404
1301,-1.2640000000000002,-5.3319347166767255
1302,-1.262,-5.270621352565283
1303,-1.2600000000000002,-5.206477933079289
1304,-1.258,-5.139719933795919
1305,-1.2560000000000002,-5.070557262460059
1306,-1.254,-4.999194258984191
1307,-1.2520000000000002,-4.925829695448509
1308,-1.25,-4.8506567761007995
1309,-1.2480000000000002,-4.773863137356566
1310,-1.246,-4.695630847798901
1311,-1.2440000000000002,-4.616136408178617
1312,-1.242,-4.535527624442173
1313,-1.2400000000000002,-4.453807537769148
1314,-1.238,-4.3710718486996365
1315,-1.2360000000000002,-4.2874366088371545
1316,-1.234,-4.203014009369582
1317,-1.2320000000000002,-4.1179123810693214
1318,-1.23,-4.032236194293141
1319,-1.2280000000000002,-3.946086058982329
1320,-1.226,-3.85955872466254
1321,-1.2240000000000002,-3.7727470804439487
1322,-1.222,-3.685740155021097
1323,-1.2200000000000002,-3.5986231166730454
1324,-1.218,-3.511477273263223
1325,-1.2160000000000002,-3.424380072239577
1326,-1.214,-3.3374051006344225
1327,-1.2120000000000002,-3.2506211086895247
1328,-1.21,-3.164086450212383
1329,-1.2080000000000002,-3.0778602846124663
1330,-1.206,-2.992000009223045
1331,-1.2040000000000002,-2.906560095724058
1332,-1.202,-2.821592090141962
1333,-1.2000000000000002,-2.73709165760398
1334,-1.198,-2.6525618513946303
1335,-1.1960000000000002,-2.572013288532299
1336,-1.194,-2.5004273180402787
1337,-1.1920000000000002,-2.442118418185014
1338,-1.19,-2.400734196475981
1339,-1.1880000000000002,-2.379255389665786
1340,-1.186,-2.378097962665662
1341,-1.1840000000000002,-2.3948169870310503
1342,-1.182,-2.428469529738007
1343,-1.1800000000000002,-2.478153879168447
1344,-1.178,-2.542996267778389
1345,-1.1760000000000002,-2.6221508325043006
1346,-1.174,-2.7148034005511423
1347,-1.1720000000000002,-2.8201787681074526
1348,-1.17,-2.9375300910178943
1349,-1.1680000000000001,-3.066136859211931
1350,-1.166,-3.205304896704039
1351,-1.1640000000000001,-3.3543663615934767
1352,-1.162,-3.5126797460645327
1353,-1.1600000000000001,-3.6800429217113453
1354,-1.158,-3.8549361566339546
1355,-1.1560000000000001,-4.032040204715406
1356,-1.154,-4.206571074935723
1357,-1.1520000000000001,-4.3745475131042415
1358,-1.15,-4.5327910018599145
1359,-1.1480000000000001,-4.678925760671017
1360,-1.146,-4.811378976645807
1361,-1.1440000000000001,-4.9305971560776465
1362,-1.142,-5.037969132832573
1363,-1.1400000000000001,-5.13401853167719
1364,-1.138,-5.219253098508965
1365,-1.1360000000000001,-5.294164700356061
1366,-1.134,-5.3592293253774885
1367,-1.1320000000000001,-5.41490708286297
1368,-1.13,-5.461683559569869
1369,-1.1280000000000001,-5.500173575362934
1370,-1.126,-5.530747188519435
1371,-1.124,-5.553733509264661
1372,-1.1219999999999999,-5.56945591298972
1373,-1.12,-5.5782320402514864
1374,-1.1179999999999999,-5.580373796772635
1375,-1.116,-5.576187353441626
1376,-1.1139999999999999,-5.5659731463127065
1377,-1.112,-5.5500258766059165
1378,-1.1099999999999999,-5.528634510707075
1379,-1.108,-5.502082280167807
1380,-1.1059999999999999,-5.470646681705501
1381,-1.104,-5.434599477203364
1382,-1.1019999999999999,-5.39420669371036
1383,-1.1,-5.349728623441274
1384,-1.0979999999999999,-5.301419823776644
1385,-1.096,-5.249529117262837
1386,-1.0939999999999999,-5.194299591611963
1387,-1.092,-5.135968599701969
1388,-1.0899999999999999,-5.074767759576542
1389,-1.088,-5.010922954445206
1390,-1.0859999999999999,-4.944654332683223
1391,-1.084,-4.876176307831699
1392,-1.0819999999999999,-4.805697558597467
1393,-1.08,-4.733421028853215
1394,-1.0779999999999998,-4.65954392763735
1395,-1.076,-4.58425689601849
1396,-1.0739999999999998,-4.507594687929815
1397,-1.072,-4.4295945020337575
1398,-1.0699999999999998,-4.350386558520715
1399,-1.068,-4.270096593093833
1400,-1.0659999999999998,-4.18884585696886
1401,-1.064,-4.106751116874291
1402,-1.0619999999999998,-4.0239246550512275
1403,-1.06,-3.940474269253518
1404,-1.0579999999999998,-3.8565032727476143
1405,-1.056,-3.772110494312717
1406,-1.0539999999999998,-3.68739027824063
1407,-1.052,-3.602432484335906
1408,-1.0500000000000003,-3.5173221408060766
1409,-1.048,-3.432136433436638
1410,-1.0460000000000003,-3.346950253263508
1411,-1.044,-3.261835765650448
1412,-1.0420000000000003,-3.176861706016407
1413,-1.04,-3.092093379835369
1414,-1.0380000000000003,-3.007634952073476
1415,-1.036,-2.9239131151996576
1416,-1.0340000000000003,-2.8400281479429874
1417,-1.032,-2.756599929538277
1418,-1.0300000000000002,-2.6765842162881817
1419,-1.028,-2.605532566696103
1420,-1.0260000000000002,-2.5510011034495528
1421,-1.024,-2.5158007793100143
1422,-1.0220000000000002,-2.500580140372088
1423,-1.02,-2.504449781821742
1424,-1.0180000000000002,-2.525458301154256
1425,-1.016,-2.562974522915725
1426,-1.0140000000000002,-2.616191566070704
1427,-1.012,-2.6842517290875767
1428,-1.0100000000000002,-2.7663266277085103
1429,-1.008,-2.861617194949573
1430,-1.0060000000000002,-2.9693397296999438
1431,-1.004,-3.0886158335097047
1432,-1.0020000000000002,-3.218913084544812
1433,-1.0,-3.3597131404756886
1434,-0.9980000000000002,-3.5103922609856557
1435,-0.996,-3.6702213077711834
1436,-0.9940000000000002,-3.8383657445416235
1437,-0.992,-4.013885637019493
1438,-0.9900000000000002,-4.192821870081367
1439,-0.988,-4.367063849307634
1440,-0.9860000000000002,-4.53116637637029
1441,-0.984,-4.681619119227846
1442,-0.9820000000000002,-4.816844747611938
1443,-0.98,-4.937198933027603
1444,-0.9780000000000002,-5.044970348753034
1445,-0.976,-5.143130707758161
1446,-0.9740000000000002,-5.2305857936876725
1447,-0.972,-5.30757785897836
1448,-0.9700000000000002,-5.374585522628411
1449,-0.968,-5.432072171635943
1450,-0.9660000000000002,-5.480485960998877
1451,-0.964,-5.5202598137150485
1452,-0.9620000000000002,-5.551811420782112
1453,-0.96,-5.575569054558721
1454,-0.9580000000000002,-5.592090523410923
1455,-0.956,-5.601723661786372
1456,-0.9540000000000002,-5.6047662591141405
1457,-0.952,-5.60151080371675
1458,-0.9500000000000002,-5.592244482810166
1459,-0.948,-5.577249182503786
1460,-0.9460000000000002,-5.556801487800464
1461,-0.944,-5.5311726825964795
1462,-0.9420000000000002,-5.500628749681571
1463,-0.94,-5.465430370738898
1464,-0.9380000000000002,-5.425832926345088
1465,-0.9359999999999999,-5.38208649597018
1466,-0.9340000000000002,-5.334435857977689
1467,-0.9319999999999999,-5.283120489624531
1468,-0.9300000000000002,-5.228374567061111
1469,-0.9279999999999999,-5.170426965331226
1470,-0.9260000000000002,-5.109501258372164
1471,-0.9239999999999999,-5.045815719014606
1472,-0.9220000000000002,-4.979583318982727
1473,-0.9199999999999999,-4.911011728894087
1474,-0.9180000000000001,-4.840303318259745
1475,-0.9159999999999999,-4.767655155484145
1476,-0.9140000000000001,-4.693259007865233
1477,-0.9119999999999999,-4.617301341594332
1478,-0.9100000000000001,-4.539963321756274
1479,-0.9079999999999999,-4.461420812329266
1480,-0.9060000000000001,-4.381835052171646
1481,-0.9039999999999999,-4.301202758697812
1482,-0.9020000000000001,-4.2195912907559645
