,dynamic_x,dynamic_y,fixed_x,fixed_y
100,-2.522,-0.1701230364602165,-2.522,-0.1704575391096824
101,-2.52,-0.17150220958719883,-2.52,-0.1718434172316542
102,-2.518,-0.17286477813317097,-2.518,-0.17321270714183334
103,-2.516,-0.174210817240203,-2.516,-0.17456548281218554
104,-2.514,-0.17554039711201042,-2.514,-0.17590181328325888
105,-2.512,-0.17685358301395454,-2.512,-0.177221762664184
106,-2.51,-0.17815043527304225,-2.51,-0.17852539013267385
107,-2.508,-0.17943100927792605,-2.508,-0.179812749935024
108,-2.506,-0.1806953554789041,-2.506,-0.18108389138611225
109,-2.504,-0.18194351938792017,-2.504,-0.18233885886939907
110,-2.502,-0.18317554157856367,-2.502,-0.1835776918369272
111,-2.5,-0.18439145768606963,-2.5,-0.18480042480932196
112,-2.4979999999999998,-0.18559129840731875,-2.4979999999999998,-0.18600708737579102
113,-2.496,-0.18677508950083732,-2.496,-0.18719770419412457
114,-2.4939999999999998,-0.18794285178679732,-2.4939999999999998,-0.1883722949906952
115,-2.492,-0.18909460114701632,-2.492,-0.18953087456045792
116,-2.4899999999999998,-0.19023034852495752,-2.4899999999999998,-0.19067345276695027
117,-2.488,-0.19135009992572974,-2.488,-0.19180003454229222
118,-2.4859999999999998,-0.19245385641608753,-2.4859999999999998,-0.19291061988718614
119,-2.484,-0.1935416141244309,-2.484,-0.19400520387091685
120,-2.482,-0.19461336424080566,-2.482,-0.19508377663135165
121,-2.48,-0.1956690930169032,-2.48,-0.19614632337494034
122,-2.4779999999999998,-0.1967087817660605,-2.4779999999999998,-0.19719282437671504
123,-2.476,-0.19773240686326016,-2.476,-0.1982232549802904
124,-2.474,-0.19873999856365174,-2.474,-0.19923762693078514
125,-2.472,-0.19973210789560975,-2.472,-0.20023646696689112
126,-2.4699999999999998,-0.20070908450025668,-2.4699999999999998,-0.20122014542531574
127,-2.468,-0.20167118190041858,-2.468,-0.20218891551331164
128,-2.466,-0.20261864842420008,-2.466,-0.20314302525158429
129,-2.464,-0.2035517272049845,-2.464,-0.2040827174742919
130,-2.4619999999999997,-0.20447065618143379,-2.4619999999999997,-0.20500822982904565
131,-2.46,-0.20537566809748853,-2.46,-0.20591979477690944
132,-2.458,-0.20626699050236796,-2.458,-0.2068176395924
133,-2.456,-0.20714484575056993,-2.456,-0.2077019863634869
134,-2.4539999999999997,-0.208009451001871,-2.4539999999999997,-0.20857305199159257
135,-2.452,-0.20886101822132627,-2.452,-0.20943104819159217
136,-2.45,-0.2096997541792696,-2.45,-0.2102761814918138
137,-2.448,-0.21052586045131333,-2.448,-0.2111086532340382
138,-2.4459999999999997,-0.21133953341834863,-2.4459999999999997,-0.2119286595734992
139,-2.444,-0.2121409642665452,-2.444,-0.2127363914788832
140,-2.442,-0.21293033898735134,-2.442,-0.21353203473232954
141,-2.44,-0.21370783837749413,-2.44,-0.21431576992943038
142,-2.4379999999999997,-0.2144736380389792,-2.4379999999999997,-0.2150877724792307
143,-2.436,-0.2152279083790908,-2.436,-0.21584821260422823
144,-2.434,-0.21597081461039191,-2.434,-0.21659725534037366
145,-2.432,-0.21670251675072405,-2.432,-0.21733506053707036
146,-2.43,-0.21742316962320749,-2.43,-0.21806178285717462
147,-2.428,-0.21813292285624103,-2.428,-0.21877757177699553
148,-2.426,-0.21883192088350217,-2.426,-0.21948257158629497
149,-2.424,-0.2195203029439471,-2.424,-0.22017692138828765
150,-2.422,-0.2201982030818105,-2.422,-0.22086075509964112
151,-2.42,-0.2208657501466059,-2.42,-0.22153420145047578
152,-2.418,-0.22152306779312528,-2.418,-0.22219738398436478
153,-2.416,-0.2221702744814394,-2.416,-0.22285042105833414
154,-2.414,-0.22280748347689755,-2.414,-0.2234934258428627
155,-2.412,-0.22343480285012773,-2.412,-0.2241265063218821
156,-2.41,-0.22405233547703662,-2.41,-0.22474976529277685
157,-2.408,-0.22466017903880942,-2.408,-0.2253633003663842
158,-2.406,-0.2252584260219101,-2.406,-0.22596720396699432
159,-2.404,-0.22584716371808114,-2.404,-0.2265615633323501
160,-2.402,-0.22642647422434378,-2.402,-0.22714646051364737
161,-2.4,-0.22699643444299786,-2.4,-0.22772197237553468
162,-2.398,-0.22755711608162185,-2.398,-0.22828817059611342
163,-2.396,-0.22810858565307285,-2.396,-0.22884512166693788
164,-2.394,-0.22865090447548664,-2.394,-0.22939288689301504
165,-2.392,-0.2291841286722776,-2.392,-0.22993152239280484
166,-2.39,-0.22970830917213883,-2.39,-0.23046107909821995
167,-2.388,-0.23022349170904194,-2.388,-0.23098160275462587
168,-2.386,-0.2307297168222373,-2.386,-0.23149313392084098
169,-2.384,-0.23122701985625388,-2.384,-0.23199570796913643
170,-2.382,-0.23171543096089925,-2.382,-0.23248935508523622
171,-2.38,-0.2321949750912597,-2.38,-0.23297410026831714
172,-2.378,-0.2326656720077001,-2.378,-0.23344996333100881
173,-2.376,-0.23312753627586402,-2.376,-0.23391695889939368
174,-2.374,-0.23358057726667358,-2.374,-0.23437509641300708
175,-2.372,-0.2340248177246117,-2.372,-0.23482438643331965
176,-2.37,-0.23446086526752544,-2.37,-0.23526537845741954
177,-2.368,-0.2348891220688895,-2.368,-0.23569853120795645
178,-2.366,-0.2353097341832976,-2.366,-0.2361239912256827
179,-2.364,-0.23572284528735338,-2.364,-0.2365419026675235
180,-2.362,-0.23612859667967048,-2.362,-0.23695240730657705
181,-2.36,-0.2365271272808725,-2.36,-0.23735564453211436
182,-2.358,-0.236918573633593,-2.358,-0.23775175134957943
183,-2.356,-0.2373030699024755,-2.356,-0.23814086238058915
184,-2.354,-0.23768074787417345,-2.354,-0.23852310986293335
185,-2.352,-0.23805173695735032,-2.352,-0.2388986236505747
186,-2.35,-0.23841616418267952,-2.35,-0.2392675312136489
187,-2.348,-0.2387741542028444,-2.348,-0.23962995763846448
188,-2.346,-0.23912582929253826,-2.346,-0.2399860256275029
189,-2.344,-0.23947130934846442,-2.344,-0.24033585549941855
190,-2.342,-0.23981071188933614,-2.342,-0.24067956518903877
191,-2.34,-0.24014415205587658,-2.34,-0.24101727024736372
192,-2.338,-0.24047174261081894,-2.338,-0.24134908384156656
193,-2.336,-0.24079359393890634,-2.336,-0.24167511675499334
194,-2.334,-0.2411098140468919,-2.334,-0.24199547738716304
195,-2.332,-0.24142050856353867,-2.332,-0.2423102717537675
196,-2.33,-0.24172578073961962,-2.33,-0.24261960348667155
197,-2.328,-0.24202573144791775,-2.328,-0.24292357383391286
198,-2.326,-0.24232045918322603,-2.326,-0.2432222816597021
199,-2.324,-0.24261006006234734,-2.324,-0.2435158234444228
200,-2.322,-0.24289462782409454,-2.322,-0.2438042932846314
201,-2.32,-0.24317425382929045,-2.32,-0.2440877828930573
202,-2.318,-0.24344902706076785,-2.318,-0.24436638159860277
203,-2.316,-0.24371903412336948,-2.316,-0.244640176346343
204,-2.314,-0.24398435924394807,-2.314,-0.24490925169752614
205,-2.312,-0.24424508427136626,-2.312,-0.2451736898295732
206,-2.31,-0.24450128867649673,-2.31,-0.24543357053607812
207,-2.308,-0.24475304955222202,-2.308,-0.2456889712268078
208,-2.306,-0.2450004416134347,-2.306,-0.245939966927702
209,-2.304,-0.24524353719703726,-2.304,-0.24618663028087343
210,-2.302,-0.24548240626194223,-2.302,-0.24642903154460769
211,-2.3,-0.245717116389072,-2.3,-0.2466672385933633
212,-2.298,-0.24594773278135898,-2.298,-0.24690131691777173
213,-2.296,-0.24617431826374553,-2.296,-0.24713132962463732
214,-2.294,-0.246396933283184,-2.294,-0.24735733743693733
215,-2.292,-0.2466156359086366,-2.292,-0.24757939869382198
216,-2.29,-0.24683048183107567,-2.29,-0.24779756935061437
217,-2.288,-0.24704152436348334,-2.288,-0.24801190297881048
218,-2.286,-0.24724881444085178,-2.286,-0.2482224507660793
219,-2.284,-0.24745240062018317,-2.284,-0.24842926151626266
220,-2.282,-0.24765232908048954,-2.282,-0.2486323816493753
221,-2.28,-0.247848643622793,-2.28,-0.24883185520160495
222,-2.278,-0.24804138567012549,-2.278,-0.24902772382531216
223,-2.276,-0.24823059426752903,-2.276,-0.2492200267890305
224,-2.274,-0.24841630608205556,-2.274,-0.24940880097746634
225,-2.272,-0.24859855540276696,-2.272,-0.24959408089149906
226,-2.27,-0.24877737414073506,-2.27,-0.24977589864818092
227,-2.268,-0.24895279182904173,-2.268,-0.2499542839807371
228,-2.266,-0.24912483562277873,-2.266,-0.2501292642385657
229,-2.264,-0.2492935302990478,-2.264,-0.25030086438723764
230,-2.262,-0.24945889825696063,-2.262,-0.25046910700849695
231,-2.26,-0.2496209595176389,-2.26,-0.2506340123002604
232,-2.258,-0.24977973172421425,-2.258,-0.2507955980766178
233,-2.256,-0.24993523014182822,-2.256,-0.25095387976783173
234,-2.254,-0.2500874676576324,-2.254,-0.25110887042033786
235,-2.252,-0.25023645478078826,-2.252,-0.2512605806967447
236,-2.25,-0.25038219964246733,-2.25,-0.25140901887583356
237,-2.2479999999999998,-0.250524707995851,-2.2479999999999998,-0.25155419085255887
238,-2.246,-0.2506639832161307,-2.246,-0.25169610013804783
239,-2.2439999999999998,-0.25080002630050774,-2.2439999999999998,-0.2518347478596006
240,-2.242,-0.2509328358681934,-2.242,-0.2519701327606903
241,-2.24,-0.251062634483735,-2.24,-0.25210242832519475
242,-2.238,-0.25118994942748446,-2.238,-0.2522321898041452
243,-2.2359999999999998,-0.25131483945702365,-2.2359999999999998,-0.2523594941110549
244,-2.234,-0.2514373441696683,-2.234,-0.2524843813639546
245,-2.232,-0.2515575027324888,-2.232,-0.2526068912428679
246,-2.23,-0.25167535388230977,-2.23,-0.2527270629898112
247,-2.2279999999999998,-0.25179093592571067,-2.2279999999999998,-0.25284493540879377
248,-2.226,-0.2519042867390251,-2.226,-0.25296054686581776
249,-2.224,-0.25201544376834123,-2.224,-0.2530739352888781
250,-2.222,-0.2521244440295018,-2.222,-0.2531851381679627
251,-2.2199999999999998,-0.2522313241081039,-2.2199999999999998,-0.2532941925550521
252,-2.218,-0.2523361201594991,-2.218,-0.2534011350641198
253,-2.216,-0.2524388679087935,-2.216,-0.2535060018711322
254,-2.214,-0.2525396026508477,-2.214,-0.25360882871404844
255,-2.2119999999999997,-0.2526383592502766,-2.2119999999999997,-0.25370965089282055
256,-2.21,-0.2527351721414498,-2.21,-0.25380850326939336
257,-2.208,-0.25283007532849117,-2.208,-0.25390542026770463
258,-2.206,-0.2529231023852792,-2.206,-0.25400043587368487
259,-2.2039999999999997,-0.25301428645544677,-2.2039999999999997,-0.25409358363525747
260,-2.202,-0.2531036602523812,-2.202,-0.2541848966623387
261,-2.2,-0.2531912560592244,-2.2,-0.2542744076268376
262,-2.198,-0.25327710572887263,-2.198,-0.2543621487626561
263,-2.1959999999999997,-0.2533612406839767,-2.1959999999999997,-0.25444815186568903
264,-2.194,-0.2534436919169419,-2.194,-0.2545324482938239
265,-2.192,-0.2535244899899278,-2.192,-0.2546150689669412
266,-2.19,-0.2536036650348488,-2.19,-0.25469604436691423
267,-2.1879999999999997,-0.25368124675337345,-2.1879999999999997,-0.25477540453760916
268,-2.186,-0.25375726441692487,-2.186,-0.25485317908488486
269,-2.184,-0.2538317468666807,-2.184,-0.25492939717659324
270,-2.182,-0.25390472251357304,-2.182,-0.25500408754257897
271,-2.1799999999999997,-0.2539762193382884,-2.1799999999999997,-0.25507727847467954
272,-2.178,-0.2540462648912678,-2.178,-0.25514899782672523
273,-2.176,-0.2541148862927068,-2.176,-0.25521927301453934
274,-2.174,-0.25418211023255527,-2.174,-0.25528813101593784
275,-2.1719999999999997,-0.25424796297051766,-2.1719999999999997,-0.25535559837072963
276,-2.17,-0.2543124703360529,-2.17,-0.25542170118071644
277,-2.168,-0.25437565772837434,-2.168,-0.25548646510969286
278,-2.166,-0.25443755011644986,-2.166,-0.2555499153834462
279,-2.1639999999999997,-0.2544981720390017,-2.1639999999999997,-0.2556120767897568
280,-2.162,-0.2545575476045068,-2.162,-0.2556729736783977
281,-2.16,-0.25461570049119625,-2.16,-0.2557326299611349
282,-2.158,-0.2546726539470558,-2.158,-0.25579106911172705
283,-2.1559999999999997,-0.25472843078982577,-2.1559999999999997,-0.25584831416592596
284,-2.154,-0.2547830534070007,-2.154,-0.25590438772147595
285,-2.152,-0.25483654375582976,-2.152,-0.2559593119381144
286,-2.15,-0.2548889233633166,-2.15,-0.25601310853757137
287,-2.1479999999999997,-0.2549402133262193,-2.1479999999999997,-0.25606579880356994
288,-2.146,-0.2549904343110504,-2.146,-0.25611740358182594
289,-2.144,-0.25503960655407687,-2.144,-0.256167943280048
290,-2.142,-0.25508774986132027,-2.142,-0.2562174378679377
291,-2.14,-0.2551348836085566,-2.14,-0.25626590687718936
292,-2.138,-0.25518102674131615,-2.138,-0.2563133694014902
293,-2.136,-0.255226197774884,-2.136,-0.2563598440965203
294,-2.134,-0.2552704147942994,-2.134,-0.2564053491799525
295,-2.132,-0.2553136954543562,-2.132,-0.25644990243145255
296,-2.13,-0.25535605697960284,-2.13,-0.25649352119267904
297,-2.128,-0.25539751616434203,-2.128,-0.2565362223672834
298,-2.126,-0.255438089372631,-2.126,-0.25657802242090993
299,-2.124,-0.25547779253828157,-2.124,-0.2566189373811957
300,-2.122,-0.25551664116485984,-2.122,-0.25665898283777056
301,-2.12,-0.2555546503256866,-2.12,-0.25669817394225747
302,-2.118,-0.25559183466383684,-2.118,-0.25673652540827196
303,-2.116,-0.25562820839214034,-2.116,-0.2567740515114226
304,-2.114,-0.25566378529318107,-2.114,-0.2568107660893106
305,-2.112,-0.25569857871929763,-2.112,-0.2568466825415302
306,-2.11,-0.25573260159258304,-2.11,-0.2568818138296684
307,-2.108,-0.2557658664048848,-2.108,-0.256916172477305
308,-2.106,-0.2557983852178049,-2.106,-0.2569497705700128
309,-2.104,-0.2558301696626997,-2.104,-0.2569826197553572
310,-2.102,-0.25586123094068025,-2.102,-0.2570147312428967
311,-2.1,-0.25589157982261185,-2.1,-0.2570461158041824
312,-2.098,-0.2559212266491143,-2.098,-0.2570767837727585
313,-2.096,-0.2559501813305621,-2.096,-0.2571067450441618
314,-2.094,-0.2559784533470838,-2.094,-0.2571360090759221
315,-2.092,-0.25600605174856284,-2.092,-0.257164584887562
316,-2.09,-0.2560329851546369,-2.09,-0.25719248106059694
317,-2.088,-0.25605926175469823,-2.088,-0.25721970573853514
318,-2.086,-0.25608488930789347,-2.086,-0.25724626662687783
319,-2.084,-0.2561098751431237,-2.084,-0.25727217099311883
320,-2.082,-0.2561342261590447,-2.082,-0.25729742566674507
321,-2.08,-0.2561579488240664,-2.08,-0.2573220370392362
322,-2.078,-0.2561810491763535,-2.078,-0.2573460110640646
323,-2.076,-0.2562035328238249,-2.076,-0.2573693532566957
324,-2.074,-0.2562254049441542,-2.074,-0.25739206869458764
325,-2.072,-0.25624667028476933,-2.072,-0.2574141620171915
326,-2.07,-0.2562673331628528,-2.07,-0.25743563742595105
327,-2.068,-0.25628739989502897,-2.068,-0.25745649915706753
328,-2.066,-0.25630702293004526,-2.066,-0.25747688720819595
329,-2.064,-0.25632629364729714,-2.064,-0.25749691260487306
330,-2.062,-0.2563452153958203,-2.062,-0.25751657882092505
331,-2.06,-0.2563637915213235,-2.06,-0.25753588932573646
332,-2.058,-0.2563820253661889,-2.058,-0.2575548475842504
333,-2.056,-0.25639992026947195,-2.056,-0.25757345705696844
334,-2.054,-0.2564174795669011,-2.054,-0.25759172119995066
335,-2.052,-0.25643470659087814,-2.052,-0.2576096434648155
336,-2.05,-0.2564516046704783,-2.05,-0.2576272272987401
337,-2.048,-0.2564681771314498,-2.048,-0.2576444761444599
338,-2.046,-0.2564844272962143,-2.046,-0.2576613934402689
339,-2.044,-0.25650035848386654,-2.044,-0.2576779826200196
340,-2.042,-0.2565159740101746,-2.042,-0.2576942471131229
341,-2.04,-0.2565312771875798,-2.04,-0.2577101903445483
342,-2.038,-0.2565462713251967,-2.038,-0.25772581573482367
343,-2.036,-0.25656095972881304,-2.036,-0.2577411267000355
344,-2.034,-0.2565753457008899,-2.034,-0.2577561266518286
345,-2.032,-0.2565894325405616,-2.032,-0.2577708189974064
346,-2.03,-0.25660322354363563,-2.03,-0.2577852071395308
347,-2.028,-0.2566167220025928,-2.028,-0.25779929447652206
348,-2.026,-0.25662993120658706,-2.026,-0.25781308440225903
349,-2.024,-0.2566428544414458,-2.024,-0.25782658030617905
350,-2.022,-0.2566554949896694,-2.022,-0.25783978557327797
351,-2.02,-0.2566678561304317,-2.02,-0.25785270358411
352,-2.018,-0.25667994113957965,-2.018,-0.2578653377147879
353,-2.016,-0.25669175328963356,-2.016,-0.257877691336983
354,-2.0140000000000002,-0.2567032958497869,-2.0140000000000002,-0.25788976781792505
355,-2.012,-0.2567145720859064,-2.012,-0.2579015705204022
356,-2.01,-0.2567255852605321,-2.01,-0.25791310280276114
357,-2.008,-0.2567363386328771,-2.008,-0.2579243680189071
358,-2.0060000000000002,-0.2567468354588279,-2.0060000000000002,-0.2579353695183038
359,-2.004,-0.2567570789909444,-2.004,-0.25794611064597334
360,-2.002,-0.25676707247845937,-2.002,-0.2579565947424964
361,-2.0,-0.25677681916727907,-2.0,-0.2579668251440121
362,-1.998,-0.256786322299983,-1.998,-0.25797680518221805
363,-1.996,-0.25679558511582384,-1.996,-0.2579865381843703
364,-1.994,-0.2568046108507275,-1.994,-0.2579960274732835
365,-1.992,-0.2568134027372932,-1.992,-0.25800527636733067
366,-1.99,-0.2568219640047934,-1.99,-0.2580142881804434
367,-1.988,-0.2568302978791737,-1.988,-0.25802306622211174
368,-1.986,-0.25683840758305315,-1.986,-0.25803161379738415
369,-1.984,-0.2568462963357238,-1.984,-0.2580399342068677
370,-1.982,-0.25685396735315114,-1.982,-0.25804803074672783
371,-1.98,-0.25686142384797384,-1.98,-0.2580559067086885
372,-1.978,-0.2568686690295037,-1.978,-0.25806356538003217
373,-1.976,-0.256875706103726,-1.976,-0.25807101004359984
374,-1.974,-0.2568825382732991,-1.974,-0.2580782439777909
375,-1.972,-0.2568891687375546,-1.972,-0.2580852704565632
376,-1.97,-0.25689560069249745,-1.97,-0.25809209274943323
377,-1.968,-0.2569018373308057,-1.968,-0.25809871412147584
378,-1.966,-0.25690788184183083,-1.966,-0.2581051378333244
379,-1.964,-0.25691373741159734,-1.964,-0.25811136714117067
380,-1.962,-0.25691940722280326,-1.962,-0.2581174052967651
381,-1.96,-0.25692489445481953,-1.96,-0.25812325554741644
382,-1.958,-0.2569302022836907,-1.958,-0.258128921135992
383,-1.956,-0.25693533388213413,-1.956,-0.2581344053009176
384,-1.954,-0.2569402924195409,-1.954,-0.2581397112761774
385,-1.952,-0.256945081061975,-1.952,-0.25814484229131435
386,-1.95,-0.25694970297217373,-1.95,-0.25814980157142947
387,-1.948,-0.2569541613095478,-1.948,-0.25815459233718263
388,-1.946,-0.2569584592301809,-1.946,-0.25815921780479195
389,-1.944,-0.25696259988683023,-1.944,-0.2581636811860342
390,-1.942,-0.256966586428926,-1.942,-0.2581679856882445
391,-1.94,-0.25697042200257186,-1.94,-0.25817213451431653
392,-1.938,-0.2569741097505446,-1.938,-0.2581761308627024
393,-1.936,-0.2569776528122942,-1.936,-0.25817997792741276
394,-1.934,-0.256981054323944,-1.934,-0.25818367889801674
395,-1.932,-0.25698431741829064,-1.932,-0.25818723695964196
396,-1.93,-0.2569874452248039,-1.93,-0.2581906552929744
397,-1.928,-0.25699044086962664,-1.928,-0.2581939370742587
398,-1.926,-0.2569933074755753,-1.926,-0.2581970854752979
399,-1.924,-0.2569960481621394,-1.924,-0.2582001036634536
400,-1.922,-0.25699866604548166,-1.922,-0.25820299480164566
401,-1.92,-0.2570011642384381,-1.92,-0.2582057620483527
402,-1.918,-0.257003545850518,-1.918,-0.2582084085576117
403,-1.916,-0.2570058139879039,-1.916,-0.2582109374790181
404,-1.914,-0.25700797175345147,-1.914,-0.2582133519577258
405,-1.912,-0.2570100222466898,-1.912,-0.2582156551344474
406,-1.91,-0.2570119685638211,-1.91,-0.2582178501454536
407,-1.908,-0.2570138137977208,-1.908,-0.25821994012257404
408,-1.906,-0.2570155610379377,-1.906,-0.2582219281931965
409,-1.904,-0.2570172133706938,-1.904,-0.25822381748026735
410,-1.902,-0.2570187738788842,-1.902,-0.2582256111022915
411,-1.9,-0.25702024564207754,-1.9,-0.2582273121733322
412,-1.898,-0.25702163173651543,-1.898,-0.25822892380301143
413,-1.896,-0.2570229352351129,-1.896,-0.2582304490965094
414,-1.894,-0.257024159207458,-1.894,-0.25823189115456485
415,-1.892,-0.2570253067198124,-1.892,-0.2582332530734752
416,-1.89,-0.2570263808351106,-1.89,-0.25823453794509615
417,-1.888,-0.25702738461296065,-1.888,-0.258235748856842
418,-1.8860000000000001,-0.2570283211096437,-1.8860000000000001,-0.2582368888916854
419,-1.884,-0.2570291933781142,-1.884,-0.25823796112815756
420,-1.8820000000000001,-0.2570300044679998,-1.8820000000000001,-0.25823896864034834
421,-1.88,-0.2570307574256014,-1.88,-0.2582399144979058
422,-1.8780000000000001,-0.25703145529389326,-1.8780000000000001,-0.25824080176603664
423,-1.876,-0.2570321011125227,-1.876,-0.258241633505506
424,-1.874,-0.2570326979178104,-1.874,-0.25824241277263754
425,-1.8719999999999999,-0.2570332487427503,-1.8719999999999999,-0.2582431426193134
426,-1.87,-0.2570337566170095,-1.87,-0.25824382609297425
427,-1.8679999999999999,-0.2570342245669284,-1.8679999999999999,-0.25824446623661906
428,-1.866,-0.2570346556155207,-1.866,-0.25824506608880543
429,-1.8639999999999999,-0.2570350527824732,-1.8639999999999999,-0.25824562868364953
430,-1.862,-0.25703541908414607,-1.862,-0.25824615705082576
431,-1.8599999999999999,-0.25703575753357266,-1.8599999999999999,-0.2582466542155673
432,-1.858,-0.25703607114045957,-1.858,-0.25824712319866555
433,-1.8559999999999999,-0.2570363629111867,-1.8559999999999999,-0.2582475670164706
434,-1.854,-0.2570366358488072,-1.854,-0.2582479886808909
435,-1.8519999999999999,-0.2570368929530473,-1.8519999999999999,-0.25824839119939336
436,-1.85,-0.25703713722030674,-1.85,-0.25824877757500353
437,-1.8479999999999999,-0.2570373716436583,-1.8479999999999999,-0.2582491508063053
438,-1.846,-0.257037599212848,-1.846,-0.25824951388744105
439,-1.8439999999999999,-0.25703782291429533,-1.8439999999999999,-0.2582498698081118
440,-1.842,-0.25703804483211157,-1.842,-0.25825022155357685
441,-1.8399999999999999,-0.25703807970925774,-1.8399999999999999,-0.25825044583523726
442,-1.838,-0.257037797185564,-1.838,-0.2582503502610491
443,-1.8359999999999999,-0.25703721276774266,-1.8359999999999999,-0.2582499476822453
444,-1.834,-0.2570363417235587,-1.834,-0.2582492534463314
445,-1.8319999999999999,-0.25703519908182954,-1.8319999999999999,-0.2582482826616044
446,-1.83,-0.2570337996324252,-1.83,-0.258247050197153
447,-1.8279999999999998,-0.2570321579262683,-1.8279999999999998,-0.2582455706828575
448,-1.826,-0.25703028827533414,-1.826,-0.25824385850938975
449,-1.8239999999999998,-0.2570282047526503,-1.8239999999999998,-0.2582419278282133
450,-1.822,-0.2570259211922971,-1.822,-0.2582397925515833
451,-1.8199999999999998,-0.2570234511894075,-1.8199999999999998,-0.2582374663525464
452,-1.818,-0.25702080810016686,-1.818,-0.25823496266494095
453,-1.8159999999999998,-0.2570180050418132,-1.8159999999999998,-0.25823229468339687
454,-1.814,-0.25701505489263704,-1.814,-0.2582294753633357
455,-1.8119999999999998,-0.25701197029198153,-1.8119999999999998,-0.2582265174209706
456,-1.81,-0.2570087636402424,-1.81,-0.25822343333330633
457,-1.8079999999999998,-0.25700544709886786,-1.8079999999999998,-0.2582202353381393
458,-1.806,-0.25700203259035875,-1.806,-0.2582169354340574
459,-1.8039999999999998,-0.2569985317982684,-1.8039999999999998,-0.2582135453804403
460,-1.802,-0.2569949561672029,-1.802,-0.2582100766974591
461,-1.7999999999999998,-0.2569913169028206,-1.7999999999999998,-0.2582065406660767
462,-1.798,-0.2569876249718327,-1.798,-0.2582029483280474
463,-1.7959999999999998,-0.25698389110200276,-1.7959999999999998,-0.25819931048591727
464,-1.794,-0.25698012578214696,-1.794,-0.25819563770302395
465,-1.7919999999999998,-0.2569763392621342,-1.7919999999999998,-0.2581919403034967
466,-1.79,-0.25697254155288574,-1.79,-0.25818822837225625
467,-1.7879999999999998,-0.2569687424263755,-1.7879999999999998,-0.2581845117550151
468,-1.786,-0.25696495141562997,-1.786,-0.25818080005827737
469,-1.7839999999999998,-0.2569611778147281,-1.7839999999999998,-0.25817710264933863
470,-1.782,-0.25695743067880156,-1.782,-0.2581734286562862
471,-1.7799999999999998,-0.2569537188240345,-1.7799999999999998,-0.2581697869679989
472,-1.778,-0.2569500508276636,-1.778,-0.2581661862341473
473,-1.7759999999999998,-0.2569464350279782,-1.7759999999999998,-0.2581626348651934
474,-1.774,-0.25694287952432016,-1.774,-0.25815914103239107
475,-1.7719999999999998,-0.2569393921770839,-1.7719999999999998,-0.2581557126677854
476,-1.77,-0.25693598060771633,-1.77,-0.2581523574642135
477,-1.7679999999999998,-0.25693265219871714,-1.7679999999999998,-0.2581490828753038
478,-1.766,-0.2569294140936383,-1.766,-0.25814589611547645
479,-1.7639999999999998,-0.25692627319708455,-1.7639999999999998,-0.2581428041599432
480,-1.762,-0.2569232361747132,-1.762,-0.25813981374470735
481,-1.76,-0.2569203094532339,-1.76,-0.2581369313665639
482,-1.758,-0.2569174992204092,-1.758,-0.25813416328309946
483,-1.756,-0.2569148114250539,-1.756,-0.2581315155126922
484,-1.754,-0.2569122517770356,-1.754,-0.2581289938345118
485,-1.752,-0.25690982574727433,-1.752,-0.25812660378851976
486,-1.75,-0.2569075385677427,-1.75,-0.258124350675469
487,-1.748,-0.25690539523146594,-1.748,-0.2581222395569042
488,-1.746,-0.25690340049252175,-1.746,-0.25812027525516157
489,-1.744,-0.25690155886604055,-1.744,-0.2581184623533689
490,-1.742,-0.2568998746282052,-1.742,-0.25811680519544555
491,-1.74,-0.25689835181625115,-1.74,-0.2581153078861027
492,-1.738,-0.25689699422846635,-1.738,-0.25811397429084293
493,-1.736,-0.2568958054241915,-1.736,-0.2581128080359605
494,-1.734,-0.2568947887238197,-1.734,-0.25811181250854126
495,-1.732,-0.25689394720879666,-1.732,-0.25811099085646266
496,-1.73,-0.2568932837216207,-1.73,-0.25811034598839383
497,-1.728,-0.25689280086584254,-1.728,-0.25810988057379547
498,-1.726,-0.25689250100606575,-1.726,-0.2581095970429198
499,-1.724,-0.2568923862679462,-1.724,-0.2581094975868108
500,-1.722,-0.2568924585381925,-1.722,-0.2581095841573039
501,-1.72,-0.25689271946456566,-1.72,-0.2581098584670263
502,-1.718,-0.25689317045587945,-1.718,-0.2581103219893967
503,-1.716,-0.256893812682,-1.716,-0.2581109759586254
504,-1.714,-0.25689464707384624,-1.714,-0.2581118213697144
505,-1.712,-0.25689567432338944,-1.712,-0.2581128589784572
506,-1.71,-0.2568968948836535,-1.71,-0.258114089301439
507,-1.708,-0.256898308968715,-1.708,-0.25811551261603655
508,-1.706,-0.2568999165537029,-1.706,-0.25811712896041816
509,-1.704,-0.25690171737479894,-1.704,-0.258118938133544
510,-1.702,-0.2569037109292372,-1.702,-0.2581209396951654
511,-1.7,-0.2569058964753045,-1.7,-0.2581231329658258
512,-1.698,-0.2569082730323401,-1.698,-0.2581255170268599
513,-1.696,-0.2569108393807359,-1.696,-0.25812809072039405
514,-1.694,-0.25691359406193637,-1.694,-0.2581308526493464
515,-1.692,-0.2569165353784385,-1.692,-0.2581338011774265
516,-1.69,-0.2569196613937919,-1.69,-0.25813693442913566
517,-1.688,-0.2569229699325986,-1.688,-0.2581402502897666
518,-1.686,-0.25692645858051344,-1.686,-0.25814374640540394
519,-1.684,-0.25693012468424364,-1.684,-0.2581474201829236
