,dynamic_x,dynamic_y,fixed _x,fixed _y
188,-2.346,-0.021402262541392186,-2.346,-0.25895634688640834
189,-2.344,-0.021476004847893165,-2.344,-0.2590319983320181
190,-2.342,-0.021548013366371938,-2.342,-0.25910588401193707
191,-2.34,-0.021618307174409795,-2.34,-0.25917802348892327
192,-2.338,-0.021686905930301398,-2.338,-0.25924843690130345
193,-2.336,-0.021753829873101233,-2.336,-0.2593171449629729
194,-2.334,-0.021819099822668192,-2.334,-0.2593841689633959
195,-2.332,-0.02188273717971026,-2.332,-0.25944953076760485
196,-2.33,-0.021944763925827643,-2.33,-0.25951325281620125
197,-2.328,-0.022005202623555736,-2.328,-0.259575358125355
198,-2.326,-0.022064076416406314,-2.326,-0.25963587028680474
199,-2.324,-0.02212140902890894,-2.324,-0.25969481346785767
200,-2.322,-0.022177224766650988,-2.322,-0.25975221241138974
201,-2.32,-0.02223154851631684,-2.32,-0.25980809243584563
202,-2.318,-0.02228440574572607,-2.318,-0.25986247943523827
203,-2.316,-0.022335822503871422,-2.316,-0.25991539987914974
204,-2.314,-0.022385825420955435,-2.314,-0.25996688081273045
205,-2.312,-0.022434441708425984,-2.312,-0.2600169498566996
206,-2.31,-0.02248169915901202,-2.31,-0.2600656352073449
207,-2.308,-0.02252762614675749,-2.308,-0.26011296563652275
208,-2.306,-0.022572251627055034,-2.306,-0.2601589704916583
209,-2.304,-0.022615605136678568,-2.304,-0.2602036796957453
210,-2.302,-0.022657716793815313,-2.302,-0.26024712374734604
211,-2.3,-0.022698617298097162,-2.3,-0.26028933372059165
212,-2.298,-0.02273833793063071,-2.298,-0.2603303412651817
213,-2.296,-0.02277691055402767,-2.296,-0.2603701786063845
214,-2.294,-0.022814367612433467,-2.294,-0.2604088785450371
215,-2.292,-0.02285074213155583,-2.292,-0.260446474457545
216,-2.29,-0.022886067718692366,-2.29,-0.2604830002958825
217,-2.288,-0.02292037856275761,-2.288,-0.2605184905875925
218,-2.286,-0.022953709434309938,-2.286,-0.26055298043578656
219,-2.284,-0.022986095685577107,-2.284,-0.26058650551914475
220,-2.282,-0.02301757325048162,-2.282,-0.2606191020919161
221,-2.28,-0.023048178644665768,-2.28,-0.2606508069839179
222,-2.278,-0.023077948965515876,-2.278,-0.26068165760053646
223,-2.276,-0.02310692189218619,-2.276,-0.2607116919227264
224,-2.274,-0.023135135685622227,-2.274,-0.2607409485070112
225,-2.272,-0.023162629188584444,-2.272,-0.26076946648548294
226,-2.27,-0.023189441825670037,-2.27,-0.26079728556580234
227,-2.268,-0.02321561360333632,-2.268,-0.26082444603119875
228,-2.266,-0.023241185109922152,-2.266,-0.26085098874047014
229,-2.264,-0.023266197515670467,-2.264,-0.26087695512798326
230,-2.262,-0.023290692572749433,-2.262,-0.2609023872036733
231,-2.26,-0.02331471261527443,-2.26,-0.26092732755304426
232,-2.258,-0.023338300559329644,-2.258,-0.26095181933716877
233,-2.256,-0.023361499902989052,-2.256,-0.2609759062926879
234,-2.254,-0.02338435472633857,-2.254,-0.26099963273181176
235,-2.252,-0.023406909691496752,-2.252,-0.26102304354231876
236,-2.25,-0.023429210042637177,-2.25,-0.26104618418755604
237,-2.2479999999999998,-0.023451301606009695,-2.2479999999999998,-0.2610691007064395
238,-2.246,-0.023473230789962635,-2.246,-0.2610918397134536
239,-2.2439999999999998,-0.023495044584964903,-2.2439999999999998,-0.2611144483986515
240,-2.242,-0.023516790563628792,-2.242,-0.2611369745276548
241,-2.24,-0.02353844179264339,-2.24,-0.26115939193805415
242,-2.238,-0.02355984731467828,-2.238,-0.2611815511427466
243,-2.2359999999999998,-0.023580991504465548,-2.2359999999999998,-0.26120343669960844
244,-2.234,-0.023601864967676328,-2.234,-0.26122503934736657
245,-2.232,-0.023622458694525256,-2.232,-0.2612463502089888
246,-2.23,-0.023642764059765148,-2.23,-0.2612673607916838
247,-2.2279999999999998,-0.023662772822681116,-2.2279999999999998,-0.26128806298690105
248,-2.226,-0.02368247712708585,-2.226,-0.261308449070331
249,-2.224,-0.02370186950131467,-2.224,-0.2613285117019051
250,-2.222,-0.023720942858220545,-2.222,-0.2613482439257954
251,-2.2199999999999998,-0.023739690495170745,-2.2199999999999998,-0.2613676391704151
252,-2.218,-0.02375810609404208,-2.218,-0.2613866912484181
253,-2.216,-0.02377618372121762,-2.216,-0.2614053943566994
254,-2.214,-0.02379391782758286,-2.214,-0.26142374307639465
255,-2.2119999999999997,-0.023811303248523014,-2.2119999999999997,-0.26144173237288054
256,-2.21,-0.02382833520391972,-2.21,-0.2614593575957746
257,-2.208,-0.023845009298148118,-2.208,-0.2614766144789352
258,-2.206,-0.02386132152007467,-2.206,-0.2614934991404617
259,-2.2039999999999997,-0.0238772682430545,-2.2039999999999997,-0.26151000808269437
260,-2.202,-0.02389284622492946,-2.202,-0.26152613819221404
261,-2.2,-0.02390805260802628,-2.2,-0.2615418867398429
262,-2.198,-0.02392288491915437,-2.198,-0.26155725138064384
263,-2.1959999999999997,-0.023937341069604406,-2.1959999999999997,-0.26157223015392045
264,-2.194,-0.02395141935514719,-2.194,-0.2615868214832174
265,-2.192,-0.02396511845603197,-2.192,-0.2616010241763202
266,-2.19,-0.023978437436985328,-2.19,-0.26161483742525526
267,-2.1879999999999997,-0.02399137574721058,-2.1879999999999997,-0.2616282608062899
268,-2.186,-0.02400393322038638,-2.186,-0.2616412942799323
269,-2.184,-0.024016110074666336,-2.184,-0.26165393819093147
270,-2.182,-0.024027906912678282,-2.182,-0.2616661932682774
271,-2.1799999999999997,-0.024039324721523786,-2.1799999999999997,-0.2616780606252009
272,-2.178,-0.024050364872777813,-2.178,-0.26168954175917375
273,-2.176,-0.02406102912248828,-2.176,-0.26170063855190845
274,-2.174,-0.024071319611176117,-2.174,-0.26171135326935857
275,-2.1719999999999997,-0.024081238863834925,-2.1719999999999997,-0.2617216885617185
276,-2.17,-0.024090789789930983,-2.17,-0.2617316474634235
277,-2.168,-0.024099975683403635,-2.168,-0.26174123339314975
278,-2.166,-0.02410880022266479,-2.166,-0.2617504501538142
279,-2.1639999999999997,-0.024117267470599862,-2.1639999999999997,-0.2617593019325749
280,-2.162,-0.024125381874567392,-2.162,-0.2617677933008306
281,-2.16,-0.024133148266399812,-2.16,-0.26177592921422105
282,-2.158,-0.024140571862403676,-2.158,-0.2617837150126268
283,-2.1559999999999997,-0.024147658263360045,-2.1559999999999997,-0.2617911564201693
284,-2.154,-0.024154413454525042,-2.154,-0.2617982595452111
285,-2.152,-0.02416084380563041,-2.152,-0.26180503088035517
286,-2.15,-0.024166956070884066,-2.15,-0.2618114773024459
287,-2.1479999999999997,-0.02417275738897043,-2.1479999999999997,-0.26181760607256815
288,-2.146,-0.024178255283051592,-2.146,-0.2618234248360479
289,-2.144,-0.024183457660767543,-2.144,-0.2618289416224519
290,-2.142,-0.024188372814237274,-2.142,-0.26183416484558797
291,-2.14,-0.024193009420058836,-2.14,-0.2618391033035046
292,-2.138,-0.02419737653931084,-2.138,-0.26184376617849114
293,-2.136,-0.024201483617552894,-2.136,-0.26184816303707814
294,-2.134,-0.024205340484826116,-2.134,-0.2618523038300367
295,-2.132,-0.02420895735565451,-2.132,-0.261856198892379
296,-2.13,-0.024212344829045412,-2.13,-0.261859858943358
297,-2.128,-0.024215513888490275,-2.128,-0.2618632950864676
298,-2.126,-0.024218475901965936,-2.126,-0.2618665188094427
299,-2.124,-0.024221242621934952,-2.124,-0.2618695419842589
300,-2.122,-0.02422382618534677,-2.122,-0.26187237686713266
301,-2.12,-0.024226239113638665,-2.12,-0.26187503609852153
302,-2.118,-0.0242284943127363,-2.118,-0.2618775327031237
303,-2.116,-0.024230605073055272,-2.116,-0.2618798800898786
304,-2.114,-0.024232585069501184,-2.114,-0.2618820920519662
305,-2.112,-0.02423444836147129,-2.112,-0.2618841827668076
306,-2.11,-0.024236209392855063,-2.11,-0.2618861667960645
307,-2.108,-0.024237882992035192,-2.108,-0.2618880590856398
308,-2.106,-0.024239484371888748,-2.106,-0.26188987496567706
309,-2.104,-0.024241029129787844,-2.104,-0.26189163015056094
310,-2.102,-0.024242533247600867,-2.102,-0.2618933407389168
311,-2.1,-0.02424401309169341,-2.1,-0.26189502321361097
312,-2.098,-0.024245485412929174,-2.098,-0.26189669444175057
313,-2.096,-0.024246967346671394,-2.096,-0.2618983716746837
314,-2.094,-0.02424847641278341,-2.094,-0.26190007254799946
315,-2.092,-0.0242500305156301,-2.092,-0.2619018150815276
316,-2.09,-0.02425164794407883,-2.09,-0.2619036176793389
317,-2.088,-0.024253347371500894,-2.088,-0.261905499129745
318,-2.086,-0.02425514785577207,-2.086,-0.26190747860529834
319,-2.084,-0.024257068839274504,-2.084,-0.2619095756627925
320,-2.082,-0.024259130148897773,-2.082,-0.2619118102432616
321,-2.08,-0.024261351996039654,-2.08,-0.2619142026719809
322,-2.078,-0.024263754976608293,-2.078,-0.2619167736584665
323,-2.076,-0.024266360071023035,-2.076,-0.2619195442964753
324,-2.074,-0.02426918864421604,-2.074,-0.2619225360640051
325,-2.072,-0.024272262445633713,-2.072,-0.26192577082329477
326,-2.07,-0.024275603609238333,-2.07,-0.2619292708208238
327,-2.068,-0.024279232020749247,-2.068,-0.2619330560541377
328,-2.066,-0.0242830026820888,-2.066,-0.26193698158601436
329,-2.064,-0.024286817187248594,-2.064,-0.2619409490038064
330,-2.062,-0.0242906690082155,-2.062,-0.2619449517738756
331,-2.06,-0.024294551761719102,-2.06,-0.26194898350783674
332,-2.058,-0.024298459209230544,-2.058,-0.2619530379625576
333,-2.056,-0.024302385256962183,-2.056,-0.26195710904015934
334,-2.054,-0.024306323955865988,-2.054,-0.2619611907880159
335,-2.052,-0.02431026950163337,-2.052,-0.26196527739875447
336,-2.05,-0.024314216234693847,-2.05,-0.2619693632102552
337,-2.048,-0.024318158640214887,-2.048,-0.26197344270565137
338,-2.046,-0.024322091348100566,-2.046,-0.26197751051332935
339,-2.044,-0.02432600913299124,-2.044,-0.2619815614069287
340,-2.042,-0.024329906914262595,-2.042,-0.26198559030534174
341,-2.04,-0.02433377975602527,-2.04,-0.26198959227271423
342,-2.038,-0.024337622867123904,-2.038,-0.2619935625184448
343,-2.036,-0.024341431601136693,-2.036,-0.2619974963971852
344,-2.034,-0.024345201456374616,-2.034,-0.2620013894088403
345,-2.032,-0.024348928075881265,-2.032,-0.26200523719856805
346,-2.03,-0.024352607247431796,-2.03,-0.2620090355567794
347,-2.028,-0.024356234903532642,-2.028,-0.2620127804191385
348,-2.026,-0.024359807121421023,-2.026,-0.2620164678665624
349,-2.024,-0.02436332012306433,-2.024,-0.2620200941252215
350,-2.022,-0.024366770275159738,-2.022,-0.2620236555665389
351,-2.02,-0.02437015408913365,-2.02,-0.2620271487071912
352,-2.018,-0.024373468221141475,-2.018,-0.2620305702091078
353,-2.016,-0.024376709472067132,-2.016,-0.26203391687947125
354,-2.0140000000000002,-0.02437987478752232,-2.0140000000000002,-0.2620371856707172
355,-2.012,-0.02438296125784664,-2.012,-0.26204037368053434
356,-2.01,-0.024385966118106922,-2.01,-0.2620434781518646
357,-2.008,-0.024388886748097166,-2.008,-0.2620464964729027
358,-2.0060000000000002,-0.02439172067233772,-2.0060000000000002,-0.2620494261770966
359,-2.004,-0.024394465560075435,-2.004,-0.26205226494314743
360,-2.002,-0.024397119225283176,-2.002,-0.26205501059500924
361,-2.0,-0.02439967962665965,-2.0,-0.26205766110188927
362,-1.998,-0.0244021448676289,-1.998,-0.26206021457824774
363,-1.996,-0.02440451319634032,-1.996,-0.26206266928379807
364,-1.994,-0.02440678300566826,-1.994,-0.26206502362350664
365,-1.992,-0.02440895283321201,-1.992,-0.262067276147593
366,-1.99,-0.02441102136129511,-1.99,-0.2620694255515297
367,-1.988,-0.02441298741696582,-1.988,-0.2620714706760424
368,-1.986,-0.024414849971996527,-1.986,-0.26207341050710997
369,-1.984,-0.024416608142883517,-1.984,-0.2620752441759641
370,-1.982,-0.024418261190846974,-1.982,-0.2620769709590897
371,-1.98,-0.024419808521830982,-1.98,-0.26207859027822494
372,-1.978,-0.024421249686503027,-1.978,-0.2620801017003607
373,-1.976,-0.02442258438025416,-1.976,-0.26208150493774124
374,-1.974,-0.024423812443198772,-1.974,-0.2620827998478637
375,-1.972,-0.024424933860174386,-1.972,-0.26208398643347847
376,-1.97,-0.024425948760742028,-1.97,-0.26208506484258887
377,-1.968,-0.024426857419185294,-1.968,-0.2620860353684514
378,-1.966,-0.02442766025451118,-1.966,-0.2620868984495756
379,-1.964,-0.024428357830449526,-1.964,-0.26208765466972406
