,_EON_x,_EON_y
290,-3.286,-0.003297292168890468
291,-3.2840000000000003,-0.0032996170397831884
292,-3.282,-0.0033018972863825546
293,-3.2800000000000002,-0.003304133809318488
294,-3.278,-0.0033063275168853344
295,-3.2760000000000002,-0.0033084793250418715
296,-3.274,-0.0033105901574113222
297,-3.2720000000000002,-0.0033126609452813413
298,-3.27,-0.003314692627604015
299,-3.2680000000000002,-0.0033166861509958713
300,-3.266,-0.0033186424697378737
301,-3.2640000000000002,-0.0033205625457754136
302,-3.262,-0.0033224473487183243
303,-3.2600000000000002,-0.0033242978558408777
304,-3.258,-0.003326115052081774
305,-3.2560000000000002,-0.0033278999300441515
306,-3.254,-0.0033296534899955876
307,-3.2520000000000002,-0.003331376739868091
308,-3.25,-0.0033330706952581085
309,-3.248,-0.003334736379426516
310,-3.246,-0.0033363748232986407
311,-3.244,-0.003337987065464225
312,-3.242,-0.003339574152177463
313,-3.24,-0.003341137137356974
314,-3.238,-0.0033426770825858224
315,-3.236,-0.0033441950571115008
316,-3.234,-0.0033456921378459403
317,-3.232,-0.0033471694093655073
318,-3.23,-0.003348627963911003
319,-3.228,-0.00335006890138766
320,-3.226,-0.0033514933293651607
321,-3.224,-0.0033529023630776075
322,-3.222,-0.0033542971254235422
323,-3.22,-0.0033556787469659517
324,-3.218,-0.003357048365932244
325,-3.216,-0.0033584071282142768
326,-3.214,-0.003359756187368331
327,-3.212,-0.0033610966394464863
328,-3.21,-0.0033624253679945017
329,-3.208,-0.003363740017533527
330,-3.206,-0.003365040436392644
331,-3.204,-0.003366326479155593
332,-3.202,-0.0033675980066607825
333,-3.2,-0.003368854886001263
334,-3.198,-0.0033700969905247555
335,-3.196,-0.0033713241998336307
336,-3.194,-0.003372536399784916
337,-3.192,-0.003373733482490305
338,-3.19,-0.003374915346316138
339,-3.188,-0.0033760818958834225
340,-3.186,-0.0033772330420678183
341,-3.184,-0.0033783687019996456
342,-3.182,-0.003379488799063874
343,-3.18,-0.003380593262900144
344,-3.178,-0.0033816820294027446
345,-3.176,-0.0033827550407206225
346,-3.174,-0.0033838122452573872
347,-3.172,-0.003384853597671298
348,-3.17,-0.003385879058875281
349,-3.168,-0.003386888596036912
350,-3.166,-0.00338788218257843
351,-3.164,-0.0033888597981767236
352,-3.162,-0.0033898214287633524
353,-3.16,-0.0033907670665245214
354,-3.1580000000000004,-0.003391696709901096
355,-3.156,-0.003392610363588601
356,-3.154,-0.0033935080385372185
357,-3.152,-0.0033943897519517936
358,-3.1500000000000004,-0.003395255527291814
359,-3.148,-0.0033961053942714384
360,-3.146,-0.003396939388859481
361,-3.144,-0.0033977575532794096
362,-3.1420000000000003,-0.0033985599360093523
363,-3.14,-0.0033993465917820896
364,-3.138,-0.0034001175815850694
365,-3.136,-0.003400872972660389
366,-3.1340000000000003,-0.0034016128385048056
367,-3.132,-0.0034023372588697365
368,-3.13,-0.003403046319761252
369,-3.128,-0.003403740113440086
370,-3.1260000000000003,-0.003404418738421622
371,-3.124,-0.0034050822994759027
372,-3.122,-0.003405730907627639
373,-3.12,-0.003406364680156187
374,-3.1180000000000003,-0.003406983740595563
375,-3.116,-0.003407588218734447
376,-3.114,-0.003408178250616168
377,-3.112,-0.0034087539785387193
378,-3.1100000000000003,-0.00340931555105475
379,-3.108,-0.0034098631229715626
380,-3.106,-0.0034103968553511194
381,-3.104,-0.003410916915510046
382,-3.1020000000000003,-0.0034114234770196185
383,-3.1,-0.003411916719705775
384,-3.098,-0.003412396829649108
385,-3.096,-0.0034128639991848654
386,-3.0940000000000003,-0.0034133184269029594
387,-3.092,-0.0034137603176479583
388,-3.09,-0.00341418988251908
389,-3.088,-0.0034146073388702097
390,-3.0860000000000003,-0.0034150129103098885
391,-3.084,-0.0034154068267013074
392,-3.082,-0.0034157893241623244
393,-3.08,-0.003416160645065454
394,-3.0780000000000003,-0.0034165210380378563
395,-3.076,-0.0034168707579613697
396,-3.074,-0.0034172100659724675
397,-3.072,-0.0034175392294623005
398,-3.0700000000000003,-0.0034178585220766625
399,-3.068,-0.00341816822371601
400,-3.066,-0.003418468620535464
401,-3.064,-0.003418760004944791
402,-3.0620000000000003,-0.003419042675608424
403,-3.06,-0.0034193169374454498
404,-3.058,-0.0034195831016296113
405,-3.056,-0.0034198414855893117
406,-3.0540000000000003,-0.0034200924130076103
407,-3.052,-0.0034203362138222303
408,-3.05,-0.003420573224225537
409,-3.048,-0.003420803786664574
410,-3.0460000000000003,-0.0034210282498410224
411,-3.044,-0.003421246968711232
412,-3.042,-0.003421460304486215
413,-3.04,-0.003421668624631627
414,-3.0380000000000003,-0.0034218723028677893
415,-3.036,-0.0034220717191696844
416,-3.034,-0.0034222672597669437
417,-3.032,-0.0034224593171438625
418,-3.0300000000000002,-0.0034226482900393887
419,-3.028,-0.003422834583447134
420,-3.0260000000000002,-0.0034230186086153663
421,-3.024,-0.0034232007830470035
422,-3.0220000000000002,-0.0034233815304996265
423,-3.02,-0.00342356128098548
424,-3.0180000000000002,-0.0034237404707714546
425,-3.016,-0.003423919542379108
426,-3.0140000000000002,-0.003424098944584647
427,-3.012,-0.003424279132418946
428,-3.0100000000000002,-0.0034244605671675254
429,-3.008,-0.0034246437163705755
430,-3.0060000000000002,-0.003424829053822933
431,-3.004,-0.003425017059574098
432,-3.0020000000000002,-0.0034252082199282274
433,-3.0,-0.0034254030274441377
434,-2.998,-0.003425601980935295
435,-2.996,-0.0034258055854698363
436,-2.994,-0.003426014352370544
437,-2.992,-0.003426228799214861
438,-2.99,-0.003426449449834893
439,-2.988,-0.0034266768343173964
440,-2.986,-0.0034269114698909295
441,-2.984,-0.0034271497101293416
442,-2.982,-0.003427388434824853
443,-2.98,-0.0034276274931022074
444,-2.978,-0.0034278667366993455
445,-2.976,-0.0034281060199673995
446,-2.974,-0.003428345199870713
447,-2.972,-0.003428584135986814
448,-2.97,-0.003428822690506445
449,-2.968,-0.0034290607282335336
450,-2.966,-0.0034292981165852145
451,-2.964,-0.0034295347255918103
452,-2.962,-0.003429770427896859
453,-2.96,-0.0034300050987570788
454,-2.958,-0.0034302386160423963
455,-2.956,-0.0034304708602359395
456,-2.954,-0.003430701714434027
457,-2.952,-0.003430931064346183
458,-2.95,-0.003431158798295121
459,-2.948,-0.0034313848072167648
460,-2.946,-0.0034316089846602275
461,-2.944,-0.0034318312267878244
462,-2.942,-0.0034320514323750682
463,-2.94,-0.0034322695028106733
464,-2.938,-0.003432485342096548
465,-2.936,-0.0034326988568478024
466,-2.934,-0.0034329099562927443
467,-2.932,-0.003433118552272879
468,-2.93,-0.003433324559242914
469,-2.928,-0.0034335278942707465
470,-2.926,-0.003433728477037483
471,-2.924,-0.0034339262298374203
472,-2.922,-0.0034341210775780603
473,-2.92,-0.0034343129477800993
474,-2.918,-0.0034345017705774347
475,-2.916,-0.003434687478717155
476,-2.914,-0.00343487000755956
477,-2.912,-0.0034350492950781346
478,-2.91,-0.003435225281859574
