,_cell_0_x,_cell_0_y,_cell_1_x,_cell_1_y,_cell_2_x,_cell_2_y,_cell_3_x,_cell_3_y,_cell_4_x,_cell_4_y,_cell_5_x,_cell_5_y,_cell_6_x,_cell_6_y,_cell_7_x,_cell_7_y,_cell_8_x,_cell_8_y,_cell_9_x,_cell_9_y,_cell_10_x,_cell_10_y,_cell_11_x,_cell_11_y,_mean_x,_mean_y
20,-0.4871794871794872,-0.1167666485125052,-0.4871794871794872,-0.1763239826466983,-0.4871794871794872,-0.06246424843728251,-0.4871794871794872,0.04608239949069884,-0.4871794871794872,-0.11687729073042813,-0.4871794871794872,-0.17040447084928112,-0.4871794871794872,-0.14025307173508025,-0.4871794871794872,0.0072248273479761736,-0.4871794871794872,-0.163547511533591,-0.4871794871794872,0.15904862195601163,-0.4871794871794872,-0.07773833903828548,-0.4871794871794872,-0.2512683051036258,-0.4871794871794872,-0.08860733498267427
21,-0.46153846153846156,-0.1738521991306903,-0.46153846153846156,-0.23272001245946525,-0.46153846153846156,-0.11762609901307483,-0.46153846153846156,0.022070372435731872,-0.46153846153846156,-0.1472521343690677,-0.46153846153846156,-0.17739234576013582,-0.46153846153846156,-0.16270355445625387,-0.46153846153846156,0.038370993625237236,-0.46153846153846156,-0.24713975101605798,-0.46153846153846156,0.026273175354016944,-0.46153846153846156,-0.07434299082961936,-0.46153846153846156,-0.16390846093364253,-0.46153846153846156,-0.11751858387941848
22,-0.4358974358974359,-0.14085323378131037,-0.4358974358974359,-0.1952971416437303,-0.4358974358974359,-0.1455506545716089,-0.4358974358974359,0.06211058163173561,-0.4358974358974359,-0.20768598151446171,-0.4358974358974359,-0.1715607268088257,-0.4358974358974359,-0.11953216388749612,-0.4358974358974359,0.02161325753075379,-0.4358974358974359,-0.12182539200865103,-0.4358974358974359,0.00825584999894466,-0.4358974358974359,-0.0886487286449943,-0.4358974358974359,-0.15922627185897845,-0.4358974358974359,-0.10485005046321856
23,-0.41025641025641024,-0.19055120465702116,-0.41025641025641024,-0.16635223642102231,-0.41025641025641024,-0.2133303738863625,-0.41025641025641024,0.0610354204799911,-0.41025641025641024,-0.11999534877763363,-0.41025641025641024,-0.22514327658495967,-0.41025641025641024,-0.17878040361987915,-0.41025641025641024,-0.08044843172068465,-0.41025641025641024,-0.13981592756775987,-0.41025641025641024,-0.09717688808324416,-0.41025641025641024,-0.09144377737095265,-0.41025641025641024,-0.05411433818965984,-0.41025641025641024,-0.12467639886659905
24,-0.3846153846153846,-0.21478304280253577,-0.3846153846153846,-0.18311743361340443,-0.3846153846153846,-0.2203677191911122,-0.3846153846153846,0.09393538701164392,-0.3846153846153846,-0.18145372707517385,-0.3846153846153846,-0.1603634613995658,-0.3846153846153846,-0.11741252753220187,-0.3846153846153846,-0.09919395052193695,-0.3846153846153846,-0.18688640359027087,-0.3846153846153846,-0.17171126880909918,-0.3846153846153846,-0.11366594519211325,-0.3846153846153846,-0.07163766320305097,-0.3846153846153846,-0.13555481299323507
25,-0.35897435897435903,-0.21388957431039476,-0.35897435897435903,-0.19952943534905335,-0.35897435897435903,-0.2805281040376019,-0.35897435897435903,0.07025237044730477,-0.35897435897435903,-0.16883635098424074,-0.35897435897435903,-0.11473992767632477,-0.35897435897435903,-0.11075278791877671,-0.35897435897435903,-0.10003557086007361,-0.35897435897435903,-0.19987336848440218,-0.35897435897435903,-0.17765505577740054,-0.35897435897435903,-0.1442469389120545,-0.35897435897435903,0.01952249113717239,-0.35897435897435903,-0.13502602106048714
26,-0.33333333333333337,-0.2095755391393513,-0.33333333333333337,-0.19690829205532595,-0.33333333333333337,-0.20375841648079612,-0.33333333333333337,0.04610109932989886,-0.33333333333333337,-0.18708760408658578,-0.33333333333333337,-0.038625098626987604,-0.33333333333333337,-0.05554507266769528,-0.33333333333333337,-0.21590052863600587,-0.33333333333333337,-0.09866396901510635,-0.33333333333333337,-0.15203280332968896,-0.33333333333333337,-0.12369157601344843,-0.33333333333333337,0.06236507023581731,-0.33333333333333337,-0.11444356087377296
27,-0.3076923076923077,-0.15643218753933522,-0.3076923076923077,-0.19734418655794844,-0.3076923076923077,-0.2310380353951154,-0.3076923076923077,-0.02687011943198417,-0.3076923076923077,-0.12031330374203322,-0.3076923076923077,0.003524584279418142,-0.3076923076923077,-0.055535206843343704,-0.3076923076923077,-0.21819619038666674,-0.3076923076923077,-0.19216634314923867,-0.3076923076923077,-0.30740172283363,-0.3076923076923077,-0.15399216462781434,-0.3076923076923077,0.169594664357387,-0.3076923076923077,-0.12384751765585872
28,-0.28205128205128205,-0.1009854243035168,-0.28205128205128205,-0.1279359885406629,-0.28205128205128205,-0.18137263486603225,-0.28205128205128205,-0.13616835831219964,-0.28205128205128205,-0.03457764410294194,-0.28205128205128205,0.05234133086694537,-0.28205128205128205,0.0003090990205367595,-0.28205128205128205,-0.27370423355900153,-0.28205128205128205,-0.06577099957837293,-0.28205128205128205,-0.1765280895590838,-0.28205128205128205,-0.1941861003683573,-0.28205128205128205,0.22080039765426915,-0.28205128205128205,-0.08481488713736816
29,-0.2564102564102564,-0.004249322007472057,-0.2564102564102564,-0.037058368014023645,-0.2564102564102564,-0.10492710454857225,-0.2564102564102564,-0.22656645633654549,-0.2564102564102564,0.08598813981032942,-0.2564102564102564,0.126892169906774,-0.2564102564102564,0.11491765978310572,-0.2564102564102564,-0.20960239213285023,-0.2564102564102564,0.09205648411325845,-0.2564102564102564,-0.30549415464411944,-0.2564102564102564,-0.22309081576243045,-0.2564102564102564,0.25895490290527917,-0.2564102564102564,-0.036014938077272234
