,_control_x,_control_y,_intensity_x,_intensity_y,_duration_x,_duration_y
364,0.7200000000000002,0.0,0.7200000000000002,0.0,0.7200000000000002,0.0
365,0.73,0.0,0.73,0.0,0.73,0.0
366,0.7400000000000002,0.0,0.7400000000000002,0.0,0.7400000000000002,0.0
367,0.75,0.0,0.75,0.0,0.75,0.0
368,0.7600000000000002,0.0,0.7600000000000002,0.0,0.7600000000000002,0.0
369,0.77,0.0,0.77,0.0,0.77,0.0
370,0.7800000000000002,0.0,0.7800000000000002,0.0,0.7800000000000002,0.0
371,0.79,0.0,0.79,0.0,0.79,0.0
372,0.8000000000000003,0.0,0.8000000000000003,0.0,0.8000000000000003,0.0
373,0.81,0.0,0.81,0.0,0.81,0.0
374,0.8200000000000003,0.0,0.8200000000000003,0.0,0.8200000000000003,0.0
375,0.8300000000000001,0.0,0.8300000000000001,0.0,0.8300000000000001,0.0
376,0.8400000000000003,0.0,0.8400000000000003,0.0,0.8400000000000003,0.0
377,0.8500000000000001,0.0,0.8500000000000001,0.0,0.8500000000000001,0.0
378,0.8600000000000003,0.0,0.8600000000000003,0.0,0.8600000000000003,0.0
379,0.8700000000000001,0.0,0.8700000000000001,0.0,0.8700000000000001,0.0
380,0.8800000000000003,0.0,0.8800000000000003,0.0,0.8800000000000003,0.0
381,0.8900000000000001,0.0,0.8900000000000001,0.0,0.8900000000000001,0.0
382,0.9000000000000004,0.0,0.9000000000000004,0.0,0.9000000000000004,0.0
383,0.9100000000000001,0.0,0.9100000000000001,0.0,0.9100000000000001,0.0
384,0.9199999999999999,0.0,0.9199999999999999,0.0,0.9199999999999999,0.0
385,0.9300000000000002,0.0,0.9300000000000002,0.0,0.9300000000000002,0.0
386,0.94,0.0,0.94,0.0,0.94,0.0
387,0.9500000000000002,0.0,0.9500000000000002,0.0,0.9500000000000002,0.0
388,0.96,0.0,0.96,0.0,0.96,0.0
389,0.9700000000000002,0.0,0.9700000000000002,0.0,0.9700000000000002,0.0
390,0.98,0.0,0.98,0.0,0.98,0.0
391,0.9900000000000002,0.0,0.9900000000000002,0.0,0.9900000000000002,0.0
392,1.0,0.0,1.0,0.0,1.0,0.0
393,1.0100000000000002,0.0,1.0100000000000002,0.0,1.0100000000000002,0.0
394,1.02,0.0,1.02,0.0,1.02,0.0
395,1.0300000000000002,0.0,1.0300000000000002,0.0,1.0300000000000002,0.0
396,1.04,0.0,1.04,0.0,1.04,0.0
397,1.0500000000000003,0.0,1.0500000000000003,0.0,1.0500000000000003,0.0
398,1.06,0.0,1.06,0.0,1.06,0.0
399,1.0700000000000003,0.0,1.0700000000000003,0.0,1.0700000000000003,0.0
400,1.08,0.0,1.08,0.0,1.08,0.0
401,1.0899999999999999,0.0,1.0899999999999999,0.0,1.0899999999999999,0.0
402,1.1000000000000005,0.0,1.1000000000000005,0.0,1.1000000000000005,0.0
403,1.1100000000000003,0.0,1.1100000000000003,0.0,1.1100000000000003,0.0
404,1.12,0.0,1.12,0.0,1.12,0.0
405,1.13,0.0,1.13,0.0,1.13,0.0
406,1.1400000000000006,0.0,1.1400000000000006,0.0,1.1400000000000006,0.0
407,1.1500000000000004,0.0,1.1500000000000004,0.0,1.1500000000000004,0.0
408,1.1600000000000001,0.0,1.1600000000000001,0.0,1.1600000000000001,0.0
409,1.17,0.0,1.17,0.0,1.17,0.0
410,1.1799999999999997,0.0,1.1799999999999997,0.0,1.1799999999999997,0.0
411,1.1900000000000004,0.0,1.1900000000000004,0.0,1.1900000000000004,0.0
412,1.2000000000000002,0.0,1.2000000000000002,0.0,1.2000000000000002,0.0
413,1.21,0.0,1.21,0.0,1.21,0.0
414,1.2199999999999998,0.0,1.2199999999999998,0.0,1.2199999999999998,0.0
415,1.2300000000000004,0.0,1.2300000000000004,0.0,1.2300000000000004,0.0
416,1.2400000000000002,0.0,1.2400000000000002,0.0,1.2400000000000002,0.0
417,1.25,0.0,1.25,0.0,1.25,0.0
418,1.2599999999999998,0.0,1.2599999999999998,0.0,1.2599999999999998,0.0
419,1.2700000000000005,0.0,1.2700000000000005,0.0,1.2700000000000005,0.0
420,1.2800000000000002,0.0,1.2800000000000002,0.0,1.2800000000000002,0.0
421,1.29,0.0,1.29,0.0,1.29,0.0
422,1.2999999999999998,0.0,1.2999999999999998,0.0,1.2999999999999998,0.0
423,1.3100000000000005,0.0,1.3100000000000005,0.0,1.3100000000000005,0.0
424,1.3200000000000003,0.0,1.3200000000000003,0.0,1.3200000000000003,0.0
425,1.33,0.0,1.33,0.0,1.33,0.0
426,1.3399999999999999,0.0,1.3399999999999999,0.0,1.3399999999999999,0.0
427,1.3500000000000005,0.0,1.3500000000000005,0.0,1.3500000000000005,0.0
428,1.3600000000000003,0.0,1.3600000000000003,0.0,1.3600000000000003,0.0
429,1.37,0.0,1.37,0.0,1.37,0.0
430,1.38,0.0,1.38,0.0,1.38,0.0
431,1.3900000000000006,0.0,1.3900000000000006,0.0,1.3900000000000006,0.0
432,1.4000000000000004,0.0,1.4000000000000004,0.0,1.4000000000000004,0.0
433,1.4100000000000001,0.0,1.4100000000000001,0.0,1.4100000000000001,0.0
434,1.42,0.0,1.42,0.0,1.42,0.0
435,1.4300000000000006,0.0,1.4300000000000006,0.0,1.4300000000000006,0.0
436,1.4400000000000004,0.0,1.4400000000000004,0.0,1.4400000000000004,0.0
437,1.4500000000000002,0.0,1.4500000000000002,0.0,1.4500000000000002,0.0
438,1.46,0.0,1.46,0.0,1.46,0.0
439,1.4699999999999998,0.0,1.4699999999999998,0.0,1.4699999999999998,0.0
440,1.4800000000000004,0.0,1.4800000000000004,0.0,1.4800000000000004,0.0
441,1.4900000000000002,0.0,1.4900000000000002,0.0,1.4900000000000002,0.0
442,1.5,0.0,1.5,0.0,1.5,0.0
443,1.5099999999999998,0.0,1.5099999999999998,0.0,1.5099999999999998,0.0
444,1.5200000000000005,0.0,1.5200000000000005,0.0,1.5200000000000005,0.0
445,1.5300000000000002,0.0,1.5300000000000002,0.0,1.5300000000000002,0.0
446,1.54,0.0,1.54,0.0,1.54,0.0
447,1.5499999999999998,0.0,1.5499999999999998,0.0,1.5499999999999998,0.0
448,1.5600000000000005,0.0,1.5600000000000005,0.0,1.5600000000000005,0.0
449,1.5700000000000003,0.0,1.5700000000000003,0.0,1.5700000000000003,0.0
450,1.58,0.0,1.58,0.0,1.58,0.0
451,1.5899999999999999,0.0,1.5899999999999999,0.0,1.5899999999999999,0.0
452,1.6000000000000005,0.0,1.6000000000000005,0.0,1.6000000000000005,0.0
453,1.6100000000000003,0.0,1.6100000000000003,0.0,1.6100000000000003,0.0
454,1.62,0.0,1.62,0.0,1.62,0.0
455,1.63,0.0,1.63,0.0,1.63,0.0
456,1.6400000000000006,0.0,1.6400000000000006,0.0,1.6400000000000006,0.0
457,1.6500000000000004,0.0,1.6500000000000004,0.0,1.6500000000000004,0.0
458,1.6600000000000001,0.0,1.6600000000000001,0.0,1.6600000000000001,0.0
459,1.67,0.0,1.67,0.0,1.67,0.0
460,1.6800000000000006,0.0,1.6800000000000006,0.0,1.6800000000000006,0.0
461,1.6900000000000004,0.0,1.6900000000000004,0.0,1.6900000000000004,0.0
462,1.7000000000000002,0.0,1.7000000000000002,0.0,1.7000000000000002,0.0
463,1.71,0.0,1.71,0.0,1.71,0.0
464,1.7199999999999998,0.0,1.7199999999999998,0.0,1.7199999999999998,0.0
465,1.7300000000000004,0.0,1.7300000000000004,0.0,1.7300000000000004,0.0
466,1.7400000000000002,0.0,1.7400000000000002,0.0,1.7400000000000002,0.0
467,1.75,0.0,1.75,0.0,1.75,0.0
468,1.7599999999999998,0.0,1.7599999999999998,0.0,1.7599999999999998,0.0
469,1.7700000000000005,0.0,1.7700000000000005,0.0,1.7700000000000005,0.0
470,1.7800000000000002,0.0,1.7800000000000002,0.0,1.7800000000000002,0.0
471,1.79,0.0,1.79,0.0,1.79,0.0
472,1.7999999999999998,0.0,1.7999999999999998,0.0,1.7999999999999998,0.0
473,1.8100000000000005,0.0,1.8100000000000005,0.0,1.8100000000000005,0.0
474,1.8200000000000003,0.0,1.8200000000000003,0.0,1.8200000000000003,0.0
475,1.83,0.0,1.83,0.0,1.83,0.0
476,1.8399999999999999,0.0,1.8399999999999999,0.0,1.8399999999999999,0.0
477,1.8500000000000005,0.0,1.8500000000000005,0.0,1.8500000000000005,0.0
478,1.8600000000000003,0.0,1.8600000000000003,0.0,1.8600000000000003,0.0
479,1.87,0.0,1.87,0.0,1.87,0.0
480,1.88,0.0,1.88,0.0,1.88,0.0
481,1.8900000000000006,0.0,1.8900000000000006,0.0,1.8900000000000006,0.0
482,1.9000000000000004,0.0,1.9000000000000004,0.0,1.9000000000000004,0.0
483,1.9100000000000001,0.0,1.9100000000000001,0.0,1.9100000000000001,0.0
484,1.92,0.0,1.92,0.0,1.92,0.0
485,1.9300000000000006,0.0,1.9300000000000006,0.0,1.9300000000000006,0.0
486,1.9400000000000004,0.0,1.9400000000000004,0.0,1.9400000000000004,0.0
487,1.9500000000000002,0.0,1.9500000000000002,0.0,1.9500000000000002,0.0
488,1.96,0.0,1.96,0.0,1.96,0.0
489,1.9699999999999998,0.0,1.9699999999999998,0.0,1.9699999999999998,0.0
490,1.9800000000000004,0.0,1.9800000000000004,0.0,1.9800000000000004,0.0
491,1.9900000000000002,0.0,1.9900000000000002,0.0,1.9900000000000002,0.0
492,2.0,0.0,2.0,0.0,2.0,0.0
493,2.01,0.0,2.01,0.0,2.01,0.0
494,2.0200000000000005,0.0,2.0200000000000005,0.0,2.0200000000000005,0.0
495,2.0300000000000002,0.0,2.0300000000000002,0.0,2.0300000000000002,0.0
