,6_Hz_x,6_Hz_y
221,-2.262,0.9959699740401254
222,-2.2600000000000002,0.9959663068585086
223,-2.258,0.9959627003985401
224,-2.2560000000000002,0.995959154069289
225,-2.254,0.9959556673161634
226,-2.2520000000000002,0.9959522396209094
227,-2.25,0.9959488705016117
228,-2.248,0.9959455595126935
229,-2.246,0.9959423062449162
230,-2.244,0.9959391103253796
231,-2.242,0.9959359714175221
232,-2.24,0.9959328892211204
233,-2.238,0.9959298634722896
234,-2.236,0.9959268939434834
235,-2.234,0.9959239804434936
236,-2.232,0.9959211228174507
237,-2.23,0.9959183209468233
238,-2.228,0.9959155747494188
239,-2.226,0.9959128841793827
240,-2.224,0.9959102492271991
241,-2.2220000000000004,0.9959076665141736
242,-2.22,0.9959051280507975
243,-2.218,0.995902632874892
244,-2.216,0.995900180313031
245,-2.2140000000000004,0.9958977696991305
246,-2.212,0.99589540037445
247,-2.21,0.9958930716875917
248,-2.208,0.9958907829945006
249,-2.2060000000000004,0.9958885336584652
250,-2.204,0.9958863230501162
251,-2.202,0.9958841505474277
252,-2.2,0.9958820155357169
253,-2.1980000000000004,0.9958799174076435
254,-2.196,0.9958778555632103
255,-2.194,0.9958758294097632
256,-2.192,0.995873838361991
257,-2.1900000000000004,0.9958718818419252
258,-2.188,0.9958699592789406
259,-2.186,0.9958680701097548
260,-2.184,0.9958662137784281
261,-2.1820000000000004,0.9958643897363642
262,-2.18,0.9958625974423094
263,-2.178,0.9958608363623531
264,-2.176,0.9958591059699275
265,-2.1740000000000004,0.995857405745808
266,-2.172,0.9958557351781129
267,-2.17,0.9958540937623029
268,-2.168,0.9958524810011825
269,-2.1660000000000004,0.9958508964048985
270,-2.164,0.995849339490941
271,-2.162,0.9958478097841428
272,-2.16,0.9958463068166798
273,-2.1580000000000004,0.995844830128071
274,-2.156,0.9958433792651779
275,-2.154,0.9958419537822052
276,-2.152,0.9958405532407008
277,-2.1500000000000004,0.995839177209555
278,-2.148,0.9958378252650014
279,-2.146,0.9958364969906166
280,-2.144,0.99583519197732
281,-2.1420000000000003,0.9958339098233738
282,-2.14,0.9958326501343836
283,-2.138,0.9958314125232973
284,-2.136,0.9958301966104064
285,-2.1340000000000003,0.995829002023345
286,-2.132,0.99582782839709
287,-2.13,0.9958266753739617
288,-2.128,0.9958255426036229
289,-2.1260000000000003,0.9958244297430796
290,-2.124,0.9958233364566806
291,-2.1220000000000003,0.9958222624161179
292,-2.12,0.9958212073004261
293,-2.1180000000000003,0.995820170795983
294,-2.116,0.9958191525965091
295,-2.1140000000000003,0.9958181524030681
296,-2.112,0.9958171699240667
297,-2.1100000000000003,0.995816204875254
298,-2.108,0.9958152569797228
299,-2.1060000000000003,0.9958143259679084
300,-2.104,0.9958134115775891
301,-2.1020000000000003,0.995812513553886
302,-2.1,0.9958116316492636
303,-2.0980000000000003,0.9958107656235289
304,-2.096,0.9958099152438319
305,-2.0940000000000003,0.9958090802846659
306,-2.092,0.9958082605278666
307,-2.0900000000000003,0.9958074557626133
308,-2.088,0.9958066657854276
309,-2.0860000000000003,0.9958058904001744
310,-2.084,0.9958051294180615
311,-2.0820000000000003,0.9958043826576397
312,-2.08,0.9958036499448024
313,-2.0780000000000003,0.9958029311127865
314,-2.076,0.9958022260021715
315,-2.0740000000000003,0.9958015344608797
316,-2.072,0.9958008563441768
317,-2.0700000000000003,0.995800191514671
318,-2.068,0.9957995398423137
319,-2.0660000000000003,0.9957989012043993
320,-2.064,0.9957982754855649
321,-2.0620000000000003,0.9957976625777906
322,-2.06,0.9957970623803996
323,-2.0580000000000003,0.995796474800058
324,-2.056,0.9957958997507746
325,-2.0540000000000003,0.9957953371539018
326,-2.052,0.9957947869381341
327,-2.0500000000000003,0.9957942489988127
328,-2.048,0.9957937207773808
329,-2.0460000000000003,0.9957932007190785
330,-2.044,0.9957926887403168
331,-2.0420000000000003,0.9957921847578387
332,-2.04,0.9957916886887186
333,-2.0380000000000003,0.9957912004503628
334,-2.036,0.9957907199605092
335,-2.0340000000000003,0.9957902471372273
336,-2.032,0.9957897818989184
337,-2.0300000000000002,0.9957893241643154
338,-2.028,0.9957888738524829
339,-2.0260000000000002,0.9957884308828173
340,-2.024,0.9957879951750463
341,-2.0220000000000002,0.9957875666492298
342,-2.02,0.9957871452257591
343,-2.0180000000000002,0.9957867308253571
344,-2.016,0.9957863233690784
345,-2.0140000000000002,0.9957859227783095
346,-2.012,0.9957855289747684
347,-2.0100000000000002,0.9957851418805047
348,-2.008,0.9957847614179001
349,-2.0060000000000002,0.9957843875096672
350,-2.004,0.9957840200788513
351,-2.0020000000000002,0.9957836590488284
352,-2.0,0.9957833043433068
353,-1.9980000000000002,0.9957829558863263
354,-1.9960000000000002,0.9957826136022582
355,-1.9940000000000002,0.9957822774158058
356,-1.9920000000000002,0.9957819472520039
357,-1.9900000000000002,0.995781623036219
358,-1.9880000000000002,0.9957813046941493
359,-1.9860000000000002,0.9957809921518245
360,-1.9840000000000002,0.9957806853356064
361,-1.9820000000000002,0.995780384172188
362,-1.9800000000000002,0.9957800885885943
363,-1.9780000000000002,0.9957797985121819
364,-1.9760000000000002,0.995779513870639
365,-1.9740000000000002,0.9957792345919856
366,-1.9720000000000002,0.9957789606045732
367,-1.9700000000000002,0.9957786918370851
368,-1.9680000000000002,0.9957784282185363
369,-1.9660000000000002,0.9957781696782737
370,-1.9640000000000002,0.9957779161459752
371,-1.9620000000000002,0.9957776675516511
372,-1.9600000000000002,0.9957774238256429
373,-1.9580000000000002,0.9957771848986242
374,-1.9560000000000002,0.9957769507015998
375,-1.9540000000000002,0.9957767211659065
376,-1.9520000000000002,0.9957764962232128
377,-1.9500000000000002,0.9957762758055188
378,-1.9480000000000002,0.9957760598451559
379,-1.9460000000000002,0.995775848274788
380,-1.9440000000000002,0.99577564102741
381,-1.9420000000000002,0.9957754380363487
382,-1.9400000000000002,0.9957752392352626
383,-1.9380000000000002,0.9957750445581418
384,-1.9360000000000002,0.9957748539393082
385,-1.9340000000000002,0.9957746673134154
386,-1.9320000000000002,0.9957744846154483
387,-1.9300000000000002,0.995774305780724
388,-1.9280000000000002,0.9957741307448911
389,-1.9260000000000002,0.9957739594439295
390,-1.9240000000000002,0.9957737918141515
391,-1.9220000000000002,0.9957736277922005
392,-1.9200000000000002,0.9957734673150518
393,-1.9180000000000001,0.9957733103200122
394,-1.9160000000000001,0.9957731567447204
395,-1.9140000000000001,0.995773006527147
396,-1.9120000000000001,0.9957728596055935
397,-1.9100000000000001,0.9957727159186938
398,-1.9080000000000001,0.9957725754054132
399,-1.9060000000000001,0.9957724380050488
400,-1.9040000000000001,0.9957723036572291
401,-1.9020000000000001,0.9957721723019147
402,-1.9000000000000001,0.9957720438793976
403,-1.8980000000000001,0.9957719183303013
404,-1.8960000000000001,0.9957717955955815
405,-1.8940000000000001,0.9957716756165251
406,-1.8920000000000001,0.995771558334751
407,-1.8900000000000001,0.9957714436922095
408,-1.8880000000000001,0.9957713316311829
409,-1.8860000000000001,0.9957712220942849
410,-1.8840000000000001,0.9957711150244609
411,-1.8820000000000001,0.9957710103649883
412,-1.8800000000000001,0.9957709080594758
413,-1.8780000000000001,0.9957708080518638
414,-1.8760000000000001,0.9957707102864246
415,-1.874,0.9957706147077622
416,-1.872,0.995770521260812
417,-1.87,0.9957704298908413
418,-1.8680000000000003,0.9957703405434489
419,-1.866,0.9957702531645656
420,-1.8640000000000003,0.9957701677004536
421,-1.862,0.9957700840977067
422,-1.8600000000000003,0.9957700023032506
423,-1.858,0.9957699222643428
424,-1.8560000000000003,0.995769843928572
425,-1.854,0.9957697672438591
426,-1.8520000000000003,0.9957696921584563
427,-1.85,0.9957696186209477
428,-1.8480000000000003,0.9957695465802489
429,-1.846,0.9957694759856074
430,-1.8440000000000003,0.9957694067866022
431,-1.842,0.995769338933144
432,-1.8400000000000003,0.9957692723754753
433,-1.838,0.9957692070641703
434,-1.8360000000000003,0.9957691429501344
435,-1.834,0.9957690799846054
436,-1.8320000000000003,0.9957690181191524
437,-1.83,0.995768957305676
438,-1.8280000000000003,0.995768897496409
