,_V_OFF_x,_V_OFF_y
668,-2.5300000000000002,0.04945558577226586
669,-2.528,0.04945531519893183
670,-2.526,0.04945503345275413
671,-2.524,0.04945474096659044
672,-2.5220000000000002,0.04945443819260104
673,-2.52,0.04945412560224885
674,-2.518,0.04945380368629938
675,-2.516,0.049453472954820776
676,-2.5140000000000002,0.04945313393718378
677,-2.512,0.04945278718206175
678,-2.51,0.04945243325743069
679,-2.508,0.049452072750569176
680,-2.5060000000000002,0.04945170626805843
681,-2.504,0.04945133443578226
682,-2.502,0.04945095789892711
683,-2.5,0.04945057732198205
684,-2.498,0.04945019338873873
685,-2.496,0.04944980680229145
686,-2.4939999999999998,0.049449418285037086
687,-2.492,0.049449028578675176
688,-2.49,0.049448638444207826
689,-2.488,0.049448248661939795
690,-2.4859999999999998,0.049447860031478434
691,-2.484,0.04944747337173372
692,-2.482,0.04944708952091823
693,-2.48,0.04944670933654718
694,-2.4779999999999998,0.04944633369543837
695,-2.476,0.04944596349371225
696,-2.474,0.04944559964679184
697,-2.472,0.04944524308940283
698,-2.4699999999999998,0.049444894775573484
699,-2.468,0.04944455567863469
700,-2.466,0.04944422679121995
701,-2.464,0.049443909125265396
702,-2.4619999999999997,0.04944360371200975
703,-2.46,0.049443311601994375
704,-2.458,0.04944303386506323
705,-2.4560000000000004,0.04944277159036288
706,-2.454,0.04944252588634254
707,-2.452,0.049442297880754014
708,-2.45,0.049442088720651714
709,-2.4480000000000004,0.04944189957239269
710,-2.446,0.0494417316216366
711,-2.444,0.0494415860733457
712,-2.442,0.049441464151784874
713,-2.4400000000000004,0.04944136710052162
714,-2.438,0.049441296182426056
715,-2.436,0.04944125267967091
716,-2.434,0.04944123789373152
717,-2.4320000000000004,0.04944125314538583
718,-2.43,0.04944129977471444
719,-2.428,0.049441379141100514
720,-2.426,0.04944149262322986
721,-2.4240000000000004,0.04944164161909089
722,-2.422,0.04944182754597464
723,-2.42,0.04944205184047475
724,-2.418,0.04944230245880014
725,-2.4160000000000004,0.04944256464383956
726,-2.414,0.049442837574805956
727,-2.412,0.049443120452073726
728,-2.41,0.049443412490443116
729,-2.4080000000000004,0.04944371291914026
730,-2.406,0.049444020981817154
731,-2.404,0.04944433593655166
732,-2.402,0.049444657055847524
733,-2.4000000000000004,0.04944498362663435
734,-2.398,0.04944531495026763
735,-2.396,0.04944565034252871
736,-2.394,0.049445989133624794
737,-2.3920000000000003,0.049446330668189
738,-2.39,0.049446674305280276
739,-2.388,0.049447019418383455
740,-2.386,0.04944736539540925
741,-2.3840000000000003,0.04944771163869422
742,-2.382,0.04944805756500082
743,-2.38,0.04944840260551737
744,-2.378,0.04944874620585804
745,-2.3760000000000003,0.049449087826062894
746,-2.374,0.04944942694059786
747,-2.372,0.049449763038354744
748,-2.37,0.049450095622651194
749,-2.3680000000000003,0.04945042421123076
750,-2.366,0.04945074833626286
751,-2.364,0.04945106754434275
752,-2.362,0.049451381396491606
753,-2.3600000000000003,0.04945168946815643
754,-2.358,0.04945199134921012
755,-2.356,0.04945228664395143
756,-2.354,0.04945257497110501
757,-2.3520000000000003,0.049452855963821346
758,-2.35,0.04945312926967682
759,-2.348,0.04945339455067367
760,-2.346,0.04945365148324001
761,-2.3440000000000003,0.049453899758229836
762,-2.342,0.04945413908092299
763,-2.34,0.049454369171025206
764,-2.338,0.04945458976266808
765,-2.3360000000000003,0.04945480060440907
766,-2.334,0.04945500145923153
767,-2.332,0.04945519210454465
768,-2.33,0.04945537233218353
769,-2.3280000000000003,0.0494555419484091
770,-2.326,0.049455700773908186
771,-2.324,0.04945584864379348
772,-2.322,0.04945598540760354
773,-2.3200000000000003,0.049456110929302806
774,-2.318,0.04945622508728157
775,-2.316,0.04945632777435601
776,-2.314,0.04945641889776817
777,-2.3120000000000003,0.049456498379185955
778,-2.31,0.049456566154703153
779,-2.308,0.049456622174839426
780,-2.306,0.04945666640454029
781,-2.3040000000000003,0.04945669882317715
782,-2.302,0.04945671942454727
783,-2.3,0.049456728216873774
784,-2.298,0.049456725222805684
785,-2.2960000000000003,0.049456710479417874
786,-2.294,0.049456684038211095
787,-2.292,0.04945664596511196
788,-2.29,0.04945659634047297
789,-2.2880000000000003,0.04945653525907247
790,-2.286,0.04945646283011469
791,-2.284,0.04945637917722975
792,-2.282,0.04945628443847361
793,-2.2800000000000002,0.04945617876632811
794,-2.278,0.049456062327700966
795,-2.276,0.049455935303925766
