,_RG_fixed_x,_RG_fixed_y
1112,-1.642,0.0
1113,-1.6400000000000001,0.0
1114,-1.638,0.0
1115,-1.6360000000000001,0.0
1116,-1.634,0.0
1117,-1.6320000000000001,0.0
1118,-1.63,0.0
1119,-1.6280000000000001,0.0
1120,-1.626,0.0
1121,-1.624,0.0
1122,-1.6219999999999999,0.0
1123,-1.62,0.0
1124,-1.6179999999999999,0.0
1125,-1.616,0.0
1126,-1.6139999999999999,0.0
1127,-1.612,0.0
1128,-1.6099999999999999,0.0
1129,-1.608,0.0
1130,-1.6059999999999999,0.0
1131,-1.604,0.0
1132,-1.6019999999999999,0.0
1133,-1.6,0.0
1134,-1.5979999999999999,0.0
1135,-1.596,0.0
1136,-1.5939999999999999,0.0
1137,-1.592,0.0
1138,-1.5899999999999999,0.0
1139,-1.588,0.0
1140,-1.5859999999999999,0.0
1141,-1.584,0.0
1142,-1.5819999999999999,0.0
1143,-1.58,0.0
1144,-1.5779999999999998,0.0
1145,-1.576,0.0
1146,-1.5739999999999998,0.0
1147,-1.572,0.0
1148,-1.5699999999999998,0.0
1149,-1.568,0.0
1150,-1.5659999999999998,0.0
1151,-1.564,0.0
1152,-1.5619999999999998,0.0
1153,-1.56,0.0
1154,-1.5580000000000003,0.0
1155,-1.556,0.0
1156,-1.5540000000000003,0.0
1157,-1.552,0.0
1158,-1.5500000000000003,0.0
1159,-1.548,0.0
1160,-1.5460000000000003,0.0
1161,-1.544,0.0
1162,-1.5420000000000003,0.0
1163,-1.54,0.0
1164,-1.5380000000000003,0.0
1165,-1.536,0.0
1166,-1.5340000000000003,0.0
1167,-1.532,0.0
1168,-1.5300000000000002,0.0
1169,-1.528,0.0
1170,-1.5260000000000002,0.0
1171,-1.524,0.0
1172,-1.5220000000000002,0.0
1173,-1.52,0.0
1174,-1.5180000000000002,0.0
1175,-1.516,0.0
1176,-1.5140000000000002,0.0
1177,-1.512,0.0
1178,-1.5100000000000002,0.0
1179,-1.508,0.0
1180,-1.5060000000000002,0.0
1181,-1.504,0.0
1182,-1.5020000000000002,0.0
1183,-1.5,0.0
1184,-1.4980000000000002,0.0
1185,-1.496,0.0
1186,-1.4940000000000002,0.0
1187,-1.492,0.0
1188,-1.4900000000000002,0.0
1189,-1.488,0.0
1190,-1.4860000000000002,0.0
1191,-1.484,0.0
1192,-1.4820000000000002,0.0
1193,-1.48,0.0
1194,-1.4780000000000002,0.0
1195,-1.476,0.0
1196,-1.4740000000000002,0.0
1197,-1.472,0.0
1198,-1.4700000000000002,0.0
1199,-1.468,0.0
1200,-1.4660000000000002,0.0
1201,-1.464,0.0
1202,-1.4620000000000002,0.0
1203,-1.46,0.0
1204,-1.4580000000000002,0.0
1205,-1.456,0.0
1206,-1.4540000000000002,0.0
1207,-1.452,0.0
1208,-1.4500000000000002,0.0
1209,-1.448,0.0
1210,-1.4460000000000002,0.0
1211,-1.444,0.0
1212,-1.4420000000000002,0.0
1213,-1.44,0.0
1214,-1.4380000000000002,0.0
1215,-1.436,0.0
1216,-1.4340000000000002,0.0
1217,-1.432,0.0
1218,-1.4300000000000002,0.0
1219,-1.428,0.0
1220,-1.4260000000000002,0.0
1221,-1.424,0.0
1222,-1.4220000000000002,0.0
1223,-1.42,0.0
1224,-1.4180000000000001,0.0
1225,-1.416,0.0
1226,-1.4140000000000001,0.0
1227,-1.412,0.0
1228,-1.4100000000000001,0.0
1229,-1.408,0.0
1230,-1.4060000000000001,0.0
1231,-1.404,0.0
1232,-1.4020000000000001,0.0
1233,-1.4,0.0
1234,-1.3980000000000001,0.0
1235,-1.396,0.0
1236,-1.3940000000000001,0.0
1237,-1.392,0.0
1238,-1.3900000000000001,0.0
1239,-1.388,0.0
1240,-1.3860000000000001,0.0
1241,-1.384,0.0
1242,-1.3820000000000001,0.0
1243,-1.38,0.0
1244,-1.3780000000000001,0.0
1245,-1.376,0.0
1246,-1.374,0.0
1247,-1.3719999999999999,0.0
1248,-1.37,0.0
1249,-1.3679999999999999,0.0
1250,-1.366,0.0
1251,-1.3639999999999999,0.0
1252,-1.362,0.0
1253,-1.3599999999999999,0.0
1254,-1.358,0.0
1255,-1.3559999999999999,0.0
1256,-1.354,0.0
1257,-1.3519999999999999,0.0
1258,-1.35,0.0
1259,-1.3479999999999999,0.0
1260,-1.346,0.0
1261,-1.3439999999999999,0.0
1262,-1.342,0.0
1263,-1.3399999999999999,0.0
1264,-1.338,0.0
1265,-1.3359999999999999,0.0
1266,-1.334,0.0
1267,-1.3319999999999999,0.0
1268,-1.33,0.0
1269,-1.3279999999999998,0.0
1270,-1.326,0.0
1271,-1.3239999999999998,0.0
1272,-1.322,0.0
1273,-1.3199999999999998,0.0
1274,-1.318,0.0
1275,-1.3159999999999998,0.0
1276,-1.314,0.0
1277,-1.3119999999999998,0.0
1278,-1.31,0.0
1279,-1.3079999999999998,0.0
1280,-1.306,0.0
1281,-1.3040000000000003,0.0
1282,-1.302,0.0
1283,-1.3000000000000003,0.0
1284,-1.298,0.0
1285,-1.2960000000000003,0.0
1286,-1.294,0.0
1287,-1.2920000000000003,0.0
1288,-1.29,0.0
1289,-1.2880000000000003,0.0
1290,-1.286,0.0
1291,-1.2840000000000003,0.0
1292,-1.282,0.0
1293,-1.2800000000000002,0.0
1294,-1.278,0.0
1295,-1.2760000000000002,0.0
1296,-1.274,0.0
1297,-1.2720000000000002,0.0
1298,-1.27,0.0
1299,-1.2680000000000002,0.0
1300,-1.266,0.0
1301,-1.2640000000000002,0.0
1302,-1.262,0.0
1303,-1.2600000000000002,0.0
1304,-1.258,0.0
1305,-1.2560000000000002,0.0
1306,-1.254,0.0
1307,-1.2520000000000002,0.0
1308,-1.25,0.0
1309,-1.2480000000000002,0.0
1310,-1.246,0.0
1311,-1.2440000000000002,0.0
1312,-1.242,0.0
1313,-1.2400000000000002,0.0
1314,-1.238,0.0
1315,-1.2360000000000002,0.0
1316,-1.234,0.0
1317,-1.2320000000000002,0.0
1318,-1.23,0.0
1319,-1.2280000000000002,0.0
1320,-1.226,0.0
1321,-1.2240000000000002,0.0
1322,-1.222,0.0
1323,-1.2200000000000002,0.0
1324,-1.218,0.0
1325,-1.2160000000000002,0.0
1326,-1.214,0.0
1327,-1.2120000000000002,0.0
1328,-1.21,0.0
1329,-1.2080000000000002,0.0
1330,-1.206,0.0
1331,-1.2040000000000002,0.0
1332,-1.202,0.0
1333,-1.2000000000000002,0.0
1334,-1.198,0.0
1335,-1.1960000000000002,0.0
1336,-1.194,0.0
1337,-1.1920000000000002,0.0
1338,-1.19,0.0
1339,-1.1880000000000002,0.0
1340,-1.186,0.0
1341,-1.1840000000000002,0.0
1342,-1.182,0.0
1343,-1.1800000000000002,0.0
1344,-1.178,0.0
1345,-1.1760000000000002,0.0
1346,-1.174,0.0
1347,-1.1720000000000002,0.0
1348,-1.17,0.0
1349,-1.1680000000000001,0.0
1350,-1.166,0.0
1351,-1.1640000000000001,0.0
1352,-1.162,0.0
1353,-1.1600000000000001,0.0
1354,-1.158,0.0
1355,-1.1560000000000001,0.0
1356,-1.154,0.0
1357,-1.1520000000000001,0.0
1358,-1.15,0.0
1359,-1.1480000000000001,0.0
1360,-1.146,0.0
1361,-1.1440000000000001,0.0
1362,-1.142,0.0
1363,-1.1400000000000001,0.0
1364,-1.138,0.0
1365,-1.1360000000000001,0.0
1366,-1.134,0.0
1367,-1.1320000000000001,0.0
1368,-1.13,0.0
1369,-1.1280000000000001,0.0
1370,-1.126,0.0
1371,-1.124,0.0
1372,-1.1219999999999999,0.0
1373,-1.12,0.0
1374,-1.1179999999999999,0.0
1375,-1.116,0.0
1376,-1.1139999999999999,0.0
1377,-1.112,0.0
1378,-1.1099999999999999,0.0
1379,-1.108,0.0
1380,-1.1059999999999999,0.0
1381,-1.104,0.0
1382,-1.1019999999999999,0.0
1383,-1.1,0.0
1384,-1.0979999999999999,0.0
1385,-1.096,0.0
1386,-1.0939999999999999,0.0
1387,-1.092,0.0
1388,-1.0899999999999999,0.0
1389,-1.088,0.0
1390,-1.0859999999999999,0.0
1391,-1.084,0.0
1392,-1.0819999999999999,0.0
1393,-1.08,0.0
1394,-1.0779999999999998,0.0
1395,-1.076,0.0
1396,-1.0739999999999998,0.0
1397,-1.072,0.0
1398,-1.0699999999999998,0.0
1399,-1.068,0.0
1400,-1.0659999999999998,0.0
1401,-1.064,0.0
1402,-1.0619999999999998,0.0
1403,-1.06,0.0
1404,-1.0579999999999998,0.0
1405,-1.056,0.0
1406,-1.0539999999999998,0.0
1407,-1.052,0.0
1408,-1.0500000000000003,0.0
1409,-1.048,0.0
1410,-1.0460000000000003,0.0
1411,-1.044,0.0
1412,-1.0420000000000003,0.0
1413,-1.04,0.0
1414,-1.0380000000000003,0.0
1415,-1.036,0.0
1416,-1.0340000000000003,0.0
1417,-1.032,0.0
1418,-1.0300000000000002,0.0
1419,-1.028,0.0
1420,-1.0260000000000002,0.0
1421,-1.024,0.0
1422,-1.0220000000000002,0.0
1423,-1.02,0.0
1424,-1.0180000000000002,0.0
1425,-1.016,0.0
1426,-1.0140000000000002,0.0
1427,-1.012,0.0
1428,-1.0100000000000002,0.0
1429,-1.008,0.0
1430,-1.0060000000000002,0.0
1431,-1.004,0.0
1432,-1.0020000000000002,0.0
1433,-1.0,0.0
1434,-0.9980000000000002,0.0
1435,-0.996,0.0
1436,-0.9940000000000002,0.0
1437,-0.992,0.0
1438,-0.9900000000000002,0.0
1439,-0.988,0.0
1440,-0.9860000000000002,0.0
1441,-0.984,0.0
1442,-0.9820000000000002,0.0
1443,-0.98,0.0
1444,-0.9780000000000002,0.0
1445,-0.976,0.0
1446,-0.9740000000000002,0.0
1447,-0.972,0.0
1448,-0.9700000000000002,0.0
1449,-0.968,0.0
1450,-0.9660000000000002,0.0
1451,-0.964,0.0
1452,-0.9620000000000002,0.0
1453,-0.96,0.0
1454,-0.9580000000000002,0.0
1455,-0.956,0.0
1456,-0.9540000000000002,0.0
1457,-0.952,0.0
1458,-0.9500000000000002,0.0
1459,-0.948,0.0
1460,-0.9460000000000002,0.0
1461,-0.944,0.0
1462,-0.9420000000000002,0.0
1463,-0.94,0.0
1464,-0.9380000000000002,0.0
1465,-0.9359999999999999,0.0
1466,-0.9340000000000002,0.0
1467,-0.9319999999999999,0.0
1468,-0.9300000000000002,0.0
1469,-0.9279999999999999,0.0
1470,-0.9260000000000002,0.0
1471,-0.9239999999999999,0.0
1472,-0.9220000000000002,0.0
1473,-0.9199999999999999,0.0
1474,-0.9180000000000001,0.0
1475,-0.9159999999999999,0.0
1476,-0.9140000000000001,0.0
1477,-0.9119999999999999,0.0
1478,-0.9100000000000001,0.0
1479,-0.9079999999999999,0.0
1480,-0.9060000000000001,0.0
1481,-0.9039999999999999,0.0
1482,-0.9020000000000001,0.0
1483,-0.8999999999999999,0.0
1484,-0.8980000000000001,0.0
1485,-0.8959999999999999,0.0
1486,-0.8940000000000001,0.0
1487,-0.8919999999999999,0.0
1488,-0.8900000000000001,0.0
1489,-0.8879999999999999,0.0
1490,-0.8860000000000001,0.0
1491,-0.8839999999999999,0.0
1492,-0.8820000000000001,0.0
1493,-0.8799999999999999,0.0
1494,-0.8780000000000001,0.0
1495,-0.8759999999999999,0.0
1496,-0.8740000000000001,0.0
1497,-0.8719999999999999,0.0
1498,-0.8700000000000001,0.0
1499,-0.8679999999999999,0.0
1500,-0.8660000000000001,0.0
1501,-0.8639999999999999,0.0
1502,-0.8620000000000001,0.0
1503,-0.8599999999999999,0.0
1504,-0.8580000000000001,0.0
1505,-0.8559999999999999,0.0
1506,-0.8540000000000001,0.0
1507,-0.8519999999999999,0.0
1508,-0.8500000000000001,0.0
1509,-0.8479999999999999,0.0
1510,-0.8460000000000001,0.0
1511,-0.8439999999999999,0.0
1512,-0.8420000000000001,0.0
1513,-0.8399999999999999,0.0
1514,-0.8380000000000001,0.0
1515,-0.8359999999999999,0.0
1516,-0.8340000000000001,0.0
1517,-0.8319999999999999,0.0
1518,-0.8300000000000001,0.0
1519,-0.8279999999999998,0.0
1520,-0.8260000000000001,0.0
1521,-0.8239999999999998,0.0
1522,-0.8220000000000001,0.0
1523,-0.8199999999999998,0.0
1524,-0.8180000000000001,0.0
1525,-0.8159999999999998,0.0
1526,-0.8140000000000001,0.0
1527,-0.8119999999999998,0.0
1528,-0.81,0.0
1529,-0.8079999999999998,0.0
1530,-0.806,0.0
1531,-0.8039999999999998,0.0
1532,-0.802,0.0
1533,-0.7999999999999998,0.0
1534,-0.798,0.0
1535,-0.7959999999999998,0.0
1536,-0.794,0.0
1537,-0.7920000000000003,0.0
1538,-0.79,0.0
1539,-0.7880000000000003,0.0
1540,-0.786,0.0
1541,-0.7840000000000003,0.0
1542,-0.782,0.0
1543,-0.7800000000000002,0.0
1544,-0.778,0.0
1545,-0.7760000000000002,0.0
1546,-0.774,0.0
1547,-0.7720000000000002,0.0
1548,-0.77,0.0
1549,-0.7680000000000002,0.0
1550,-0.766,0.0
1551,-0.7640000000000002,0.0
1552,-0.762,0.0
1553,-0.7600000000000002,0.0
1554,-0.758,0.0
1555,-0.7560000000000002,0.0
1556,-0.754,0.0
1557,-0.7520000000000002,0.0
1558,-0.75,0.0
1559,-0.7480000000000002,0.0
1560,-0.746,0.0
1561,-0.7440000000000002,0.0
1562,-0.742,0.0
1563,-0.7400000000000002,0.0
1564,-0.738,0.0
1565,-0.7360000000000002,0.0
1566,-0.734,0.0
1567,-0.7320000000000002,0.0
1568,-0.73,0.0
1569,-0.7280000000000002,0.0
1570,-0.726,0.0
1571,-0.7240000000000002,0.0
1572,-0.722,0.0
1573,-0.7200000000000002,0.0
1574,-0.718,0.0
1575,-0.7160000000000002,0.0
1576,-0.714,0.0
1577,-0.7120000000000002,0.0
1578,-0.71,0.0
1579,-0.7080000000000002,0.0
1580,-0.706,0.0
1581,-0.7040000000000002,0.0
1582,-0.702,0.0
1583,-0.7000000000000002,0.0
1584,-0.698,0.0
1585,-0.6960000000000002,0.0
1586,-0.694,0.0
1587,-0.6920000000000002,0.0
1588,-0.69,0.0
1589,-0.6880000000000002,0.0
1590,-0.6859999999999999,0.0
1591,-0.6840000000000002,0.0
1592,-0.6819999999999999,0.0
1593,-0.6800000000000002,0.0
1594,-0.6779999999999999,0.0
1595,-0.6760000000000002,0.0
1596,-0.6739999999999999,0.0
1597,-0.6720000000000002,0.0
1598,-0.6699999999999999,0.0
1599,-0.6680000000000001,0.0
1600,-0.6659999999999999,0.0
1601,-0.6640000000000001,0.0
1602,-0.6619999999999999,0.0
1603,-0.6600000000000001,0.0
1604,-0.6579999999999999,0.0
1605,-0.6560000000000001,0.0
1606,-0.6539999999999999,0.0
1607,-0.6520000000000001,0.0
1608,-0.6499999999999999,0.0
1609,-0.6480000000000001,0.0
1610,-0.6459999999999999,0.0
1611,-0.6440000000000001,0.0
1612,-0.6419999999999999,0.0
1613,-0.6400000000000001,0.0
1614,-0.6379999999999999,0.0
1615,-0.6360000000000001,0.0
1616,-0.6339999999999999,0.0
1617,-0.6320000000000001,0.0
1618,-0.6299999999999999,0.0
1619,-0.6280000000000001,0.0
1620,-0.6259999999999999,0.0
1621,-0.6240000000000001,0.0
1622,-0.6219999999999999,0.0
1623,-0.6200000000000001,0.0
1624,-0.6179999999999999,0.0
1625,-0.6160000000000001,0.0
1626,-0.6139999999999999,0.0
1627,-0.6120000000000001,0.0
1628,-0.6099999999999999,0.0
1629,-0.6080000000000001,0.0
1630,-0.6059999999999999,0.0
1631,-0.6040000000000001,0.0
1632,-0.6019999999999999,0.0
1633,-0.6000000000000001,0.0
1634,-0.5979999999999999,0.0
1635,-0.5960000000000001,0.0
1636,-0.5939999999999999,0.0
1637,-0.5920000000000001,0.0
1638,-0.5899999999999999,0.0
1639,-0.5880000000000001,0.0
1640,-0.5859999999999999,0.0
1641,-0.5840000000000001,0.0
1642,-0.5819999999999999,0.0
1643,-0.5800000000000001,0.0
1644,-0.5779999999999998,0.0
1645,-0.5760000000000001,0.0
1646,-0.5739999999999998,0.0
1647,-0.5720000000000001,0.0
1648,-0.5699999999999998,0.0
1649,-0.5680000000000001,0.0
1650,-0.5659999999999998,0.0
1651,-0.5640000000000001,0.0
1652,-0.5619999999999998,0.0
1653,-0.56,0.0
1654,-0.5579999999999998,0.0
1655,-0.556,0.0
1656,-0.5539999999999998,0.0
1657,-0.552,0.0
1658,-0.5499999999999998,0.0
1659,-0.548,0.0
1660,-0.5459999999999998,0.0
1661,-0.544,0.0
1662,-0.5419999999999998,0.0
1663,-0.54,0.0
1664,-0.5379999999999998,0.0
1665,-0.536,0.0
1666,-0.5340000000000003,0.0
1667,-0.532,0.0
1668,-0.5300000000000002,0.0
1669,-0.528,0.0
1670,-0.5260000000000002,0.0
1671,-0.524,0.0
1672,-0.5220000000000002,0.0
1673,-0.52,0.0
1674,-0.5180000000000002,0.0
1675,-0.516,0.0
1676,-0.5140000000000002,0.0
1677,-0.512,0.0
1678,-0.5100000000000002,0.0
1679,-0.508,0.0
1680,-0.5060000000000002,0.0
1681,-0.504,0.0
1682,-0.5020000000000002,0.0
1683,-0.5,0.0
1684,-0.4980000000000002,0.0
1685,-0.496,0.0
1686,-0.4940000000000002,0.0
1687,-0.492,0.0
1688,-0.4900000000000002,0.0
1689,-0.488,0.0
1690,-0.4860000000000002,0.0
1691,-0.484,0.0
1692,-0.4820000000000002,0.0
1693,-0.48,0.0
1694,-0.4780000000000002,0.0
1695,-0.476,0.0
1696,-0.4740000000000002,0.0
1697,-0.472,0.0
1698,-0.4700000000000002,0.0
1699,-0.46799999999999997,0.0
1700,-0.4660000000000002,0.0
1701,-0.46399999999999997,0.0
1702,-0.4620000000000002,0.0
1703,-0.45999999999999996,0.0
1704,-0.4580000000000002,0.0
1705,-0.45599999999999996,0.0
1706,-0.4540000000000002,0.0
1707,-0.45199999999999996,0.0
1708,-0.4500000000000002,0.0
1709,-0.44799999999999995,0.0
1710,-0.4460000000000002,0.0
1711,-0.44399999999999995,0.0
1712,-0.44200000000000017,0.0
1713,-0.43999999999999995,0.0
1714,-0.43800000000000017,0.0
1715,-0.43599999999999994,0.0
1716,-0.43400000000000016,0.0
1717,-0.43199999999999994,0.0
1718,-0.43000000000000016,0.0
1719,-0.42799999999999994,0.0
1720,-0.42600000000000016,0.0
1721,-0.42399999999999993,0.0
1722,-0.42200000000000015,0.0
1723,-0.41999999999999993,0.0
1724,-0.41800000000000015,0.0
1725,-0.4159999999999999,0.0
1726,-0.41400000000000015,0.0
1727,-0.4119999999999999,0.0
1728,-0.41000000000000014,0.0
1729,-0.4079999999999999,0.0
1730,-0.40600000000000014,0.0
1731,-0.4039999999999999,0.0
1732,-0.40200000000000014,0.0
1733,-0.3999999999999999,0.0
1734,-0.39800000000000013,0.0
1735,-0.3959999999999999,0.0
1736,-0.39400000000000013,0.0
1737,-0.3919999999999999,0.0
1738,-0.3900000000000001,0.0
1739,-0.3879999999999999,0.0
1740,-0.3860000000000001,0.0
1741,-0.3839999999999999,0.0
1742,-0.3820000000000001,0.0
1743,-0.3799999999999999,0.0
1744,-0.3780000000000001,0.0
1745,-0.3759999999999999,0.0
1746,-0.3740000000000001,0.0
1747,-0.3719999999999999,0.0
1748,-0.3700000000000001,0.0
1749,-0.3679999999999999,0.0
1750,-0.3660000000000001,0.0
1751,-0.3639999999999999,0.0
1752,-0.3620000000000001,0.0
1753,-0.3599999999999999,0.0
1754,-0.3580000000000001,0.0
1755,-0.35599999999999987,0.0
1756,-0.3540000000000001,0.0
1757,-0.35199999999999987,0.0
1758,-0.3500000000000001,0.0
1759,-0.34799999999999986,0.0
1760,-0.3460000000000001,0.0
1761,-0.34399999999999986,0.0
1762,-0.3420000000000001,0.0
1763,-0.33999999999999986,0.0
1764,-0.3380000000000001,0.0
1765,-0.33599999999999985,0.0
1766,-0.3340000000000001,0.0
1767,-0.33199999999999985,0.0
1768,-0.33000000000000007,0.0
1769,-0.32799999999999985,0.0
1770,-0.32600000000000007,0.0
1771,-0.32399999999999984,0.0
1772,-0.32200000000000006,0.0
1773,-0.31999999999999984,0.0
1774,-0.31800000000000006,0.0
1775,-0.31599999999999984,0.0
1776,-0.31400000000000006,0.0
1777,-0.31199999999999983,0.0
1778,-0.31000000000000005,0.0
1779,-0.30799999999999983,0.0
1780,-0.30600000000000005,0.0
1781,-0.3039999999999998,0.0
1782,-0.30200000000000005,0.0
1783,-0.2999999999999998,0.0
1784,-0.29800000000000004,0.0
1785,-0.2959999999999998,0.0
1786,-0.29400000000000004,0.0
1787,-0.2919999999999998,0.0
1788,-0.29000000000000004,0.0
1789,-0.2879999999999998,0.0
1790,-0.28600000000000003,0.0
1791,-0.2839999999999998,0.0
1792,-0.28200000000000003,0.0
1793,-0.28000000000000025,0.0
1794,-0.278,0.0
1795,-0.27600000000000025,0.0
1796,-0.274,0.0
1797,-0.27200000000000024,0.0
1798,-0.27,0.0
1799,-0.26800000000000024,0.0
1800,-0.266,0.0
1801,-0.26400000000000023,0.0
1802,-0.262,0.0
1803,-0.26000000000000023,0.0
1804,-0.258,0.0
1805,-0.2560000000000002,0.0
1806,-0.254,0.0
1807,-0.2520000000000002,0.0
1808,-0.25,0.0
1809,-0.24800000000000022,0.0
1810,-0.246,0.0
1811,-0.24400000000000022,0.0
1812,-0.242,0.0
1813,-0.2400000000000002,0.0
1814,-0.238,0.0
1815,-0.2360000000000002,0.0
1816,-0.23399999999999999,0.0
1817,-0.2320000000000002,0.0
1818,-0.22999999999999998,0.0
1819,-0.2280000000000002,0.0
1820,-0.22599999999999998,0.0
1821,-0.2240000000000002,0.0
1822,-0.22199999999999998,0.0
1823,-0.2200000000000002,0.0
1824,-0.21799999999999997,0.0
1825,-0.2160000000000002,0.0
1826,-0.21399999999999997,0.0
1827,-0.2120000000000002,0.0
1828,-0.20999999999999996,0.0
1829,-0.20800000000000018,0.0
1830,-0.20599999999999996,0.0
1831,-0.20400000000000018,0.0
1832,-0.20199999999999996,0.0
1833,-0.20000000000000018,0.0
1834,-0.19799999999999995,0.0
1835,-0.19600000000000017,0.0
1836,-0.19399999999999995,0.0
1837,-0.19200000000000017,0.0
1838,-0.18999999999999995,0.0
1839,-0.18800000000000017,0.0
1840,-0.18599999999999994,0.0
1841,-0.18400000000000016,0.0
1842,-0.18199999999999994,0.0
1843,-0.18000000000000016,0.0
1844,-0.17799999999999994,0.0
1845,-0.17600000000000016,0.0
1846,-0.17399999999999993,0.0
1847,-0.17200000000000015,0.0
1848,-0.16999999999999993,0.0
1849,-0.16800000000000015,0.0
1850,-0.16599999999999993,0.0
1851,-0.16400000000000015,0.0
1852,-0.16199999999999992,0.0
1853,-0.16000000000000014,0.0
1854,-0.15799999999999992,0.0
1855,-0.15600000000000014,0.0
1856,-0.15399999999999991,0.0
1857,-0.15200000000000014,0.0
1858,-0.1499999999999999,0.0
1859,-0.14800000000000013,0.0
1860,-0.1459999999999999,0.0
1861,-0.14400000000000013,0.0
1862,-0.1419999999999999,0.0
1863,-0.14000000000000012,0.0
1864,-0.1379999999999999,0.0
1865,-0.13600000000000012,0.0
1866,-0.1339999999999999,0.0
1867,-0.13200000000000012,0.0
1868,-0.1299999999999999,0.0
1869,-0.1280000000000001,0.0
1870,-0.1259999999999999,0.0
1871,-0.12400000000000011,0.0
1872,-0.12199999999999989,0.0
1873,-0.1200000000000001,0.0
1874,-0.11799999999999988,0.0
1875,-0.1160000000000001,0.0
1876,-0.11399999999999988,0.0
1877,-0.1120000000000001,0.0
1878,-0.10999999999999988,0.0
1879,-0.1080000000000001,0.0
1880,-0.10599999999999987,0.0
1881,-0.10400000000000009,0.0
1882,-0.10199999999999987,0.0
1883,-0.10000000000000009,0.0
1884,-0.09799999999999986,0.0
1885,-0.09600000000000009,0.0
1886,-0.09399999999999986,0.0
1887,-0.09200000000000008,0.0
1888,-0.08999999999999986,0.0
1889,-0.08800000000000008,0.0
1890,-0.08599999999999985,0.0
1891,-0.08400000000000007,0.0
1892,-0.08199999999999985,0.0
1893,-0.08000000000000007,0.0
1894,-0.07799999999999985,0.0
1895,-0.07600000000000007,0.0
1896,-0.07399999999999984,0.0
1897,-0.07200000000000006,0.0
1898,-0.06999999999999984,0.0
1899,-0.06800000000000006,0.0
1900,-0.06599999999999984,0.0
1901,-0.06400000000000006,0.0
1902,-0.06199999999999983,0.0
1903,-0.06000000000000005,0.0
1904,-0.05799999999999983,0.0
1905,-0.05600000000000005,0.0
1906,-0.053999999999999826,0.0
1907,-0.052000000000000046,0.0
1908,-0.04999999999999982,0.0
1909,-0.04800000000000004,0.0
1910,-0.04599999999999982,0.0
1911,-0.04400000000000004,0.0
1912,-0.041999999999999815,0.0
1913,-0.040000000000000036,0.0
1914,-0.03799999999999981,0.0
1915,-0.03600000000000003,0.0
1916,-0.03399999999999981,0.0
1917,-0.03200000000000003,0.0
1918,-0.029999999999999805,0.0
1919,-0.028000000000000025,0.0
1920,-0.026000000000000245,0.0
1921,-0.02400000000000002,0.0
1922,-0.02200000000000024,0.0
1923,-0.020000000000000018,0.0
1924,-0.018000000000000238,0.0
1925,-0.016000000000000014,0.0
1926,-0.014000000000000234,0.0
1927,-0.01200000000000001,0.0
1928,-0.010000000000000231,0.0
1929,-0.008000000000000007,0.0
1930,-0.006000000000000227,0.0
1931,-0.0040000000000000036,0.0
1932,-0.002000000000000224,0.0
1933,0.0,0.0
1934,0.0019999999999997797,0.0
1935,0.0040000000000000036,0.0
1936,0.005999999999999783,0.0
1937,0.008000000000000007,0.0
1938,0.009999999999999787,0.0
1939,0.01200000000000001,0.0
1940,0.01399999999999979,0.0
1941,0.016000000000000014,0.0
1942,0.017999999999999794,0.0
1943,0.020000000000000018,0.0
1944,0.021999999999999797,0.0
1945,0.02400000000000002,0.0
1946,0.0259999999999998,0.0
1947,0.028000000000000025,0.0
1948,0.029999999999999805,0.0
1949,0.03200000000000003,0.0
1950,0.03399999999999981,0.0
1951,0.03600000000000003,0.0
1952,0.03799999999999981,0.0
1953,0.040000000000000036,0.0
1954,0.041999999999999815,0.0
1955,0.04400000000000004,0.0
1956,0.04599999999999982,0.0
1957,0.04800000000000004,0.0
1958,0.04999999999999982,0.0
1959,0.052000000000000046,0.0
1960,0.053999999999999826,0.0
1961,0.05600000000000005,0.0
1962,0.05799999999999983,0.0
1963,0.06000000000000005,0.0
1964,0.06199999999999983,0.0
1965,0.06400000000000006,0.0
1966,0.06599999999999984,0.0
1967,0.06800000000000006,0.0
1968,0.06999999999999984,0.0
1969,0.07200000000000006,0.0
1970,0.07399999999999984,0.0
1971,0.07600000000000007,0.0
1972,0.07799999999999985,0.0
1973,0.08000000000000007,0.0
1974,0.08199999999999985,0.0
1975,0.08400000000000007,0.0
1976,0.08599999999999985,0.0
1977,0.08800000000000008,0.0
1978,0.08999999999999986,0.0
1979,0.09200000000000008,0.0
1980,0.09399999999999986,0.0
1981,0.09600000000000009,0.0
1982,0.09799999999999986,0.0
1983,0.10000000000000009,0.0
1984,0.10199999999999987,0.0
1985,0.10400000000000009,0.0
1986,0.10599999999999987,0.0
1987,0.1080000000000001,0.0
1988,0.10999999999999988,0.0
1989,0.1120000000000001,0.0
1990,0.11399999999999988,0.0
1991,0.1160000000000001,0.0
1992,0.11799999999999988,0.0
1993,0.1200000000000001,0.0
1994,0.12199999999999989,0.0
1995,0.12400000000000011,0.0
1996,0.1259999999999999,0.0
1997,0.1280000000000001,0.0
1998,0.1299999999999999,0.0
1999,0.13200000000000012,0.0
2000,0.1339999999999999,0.0
2001,0.13599999999999968,0.0
2002,0.13800000000000034,0.0
2003,0.14000000000000012,0.0
2004,0.1419999999999999,0.0
2005,0.14399999999999968,0.0
2006,0.14600000000000035,0.0
2007,0.14800000000000013,0.0
2008,0.1499999999999999,0.0
2009,0.1519999999999997,0.0
