,_dynamic_x,_dynamic_y,_fixed_x,_fixed_y
58,-2.606,0.0,-2.606,0.0
59,-2.604,0.0,-2.604,0.0
60,-2.602,0.0,-2.602,0.0
61,-2.6,0.0,-2.6,0.0
62,-2.598,0.0,-2.598,0.0
63,-2.596,0.0,-2.596,0.0
64,-2.594,0.0,-2.594,0.0
65,-2.592,0.0,-2.592,0.0
66,-2.59,0.0,-2.59,0.0
67,-2.588,0.0,-2.588,0.0
68,-2.586,0.0,-2.586,0.0
69,-2.584,0.0,-2.584,0.0
70,-2.582,0.0,-2.582,0.0
71,-2.58,0.0,-2.58,0.0
72,-2.578,0.0,-2.578,0.0
73,-2.576,0.0,-2.576,0.0
74,-2.574,0.0,-2.574,0.0
75,-2.572,0.0,-2.572,0.0
76,-2.57,0.0,-2.57,0.0
77,-2.568,0.0,-2.568,0.0
78,-2.566,0.0,-2.566,0.0
79,-2.564,0.0,-2.564,0.0
80,-2.562,0.0,-2.562,0.0
81,-2.56,0.0,-2.56,0.0
82,-2.558,0.0,-2.558,0.0
83,-2.556,0.0,-2.556,0.0
84,-2.554,0.0,-2.554,0.0
85,-2.552,0.0,-2.552,0.0
86,-2.55,0.0,-2.55,0.0
87,-2.548,0.0,-2.548,0.0
88,-2.546,0.0,-2.546,0.0
89,-2.544,0.0,-2.544,0.0
90,-2.542,0.0,-2.542,0.0
91,-2.54,0.0,-2.54,0.0
92,-2.538,0.0,-2.538,0.0
93,-2.536,0.0,-2.536,0.0
94,-2.534,0.0,-2.534,0.0
95,-2.532,0.0,-2.532,0.0
96,-2.53,0.0,-2.53,0.0
97,-2.528,0.0,-2.528,0.0
98,-2.526,0.0,-2.526,0.0
99,-2.524,0.0,-2.524,0.0
100,-2.522,0.0,-2.522,0.0
101,-2.52,0.0,-2.52,0.0
102,-2.518,0.0,-2.518,0.0
103,-2.516,0.0,-2.516,0.0
104,-2.514,0.0,-2.514,0.0
105,-2.512,0.0,-2.512,0.0
106,-2.51,0.0,-2.51,0.0
107,-2.508,0.0,-2.508,0.0
108,-2.506,0.0,-2.506,0.0
109,-2.504,0.0,-2.504,0.0
110,-2.502,0.0,-2.502,0.0
111,-2.5,0.0,-2.5,0.0
112,-2.4979999999999998,0.0,-2.4979999999999998,0.0
113,-2.496,0.0,-2.496,0.0
114,-2.4939999999999998,0.0,-2.4939999999999998,0.0
115,-2.492,0.0,-2.492,0.0
116,-2.4899999999999998,0.0,-2.4899999999999998,0.0
117,-2.488,0.0,-2.488,0.0
118,-2.4859999999999998,0.0,-2.4859999999999998,0.0
119,-2.484,0.0,-2.484,0.0
120,-2.482,0.0,-2.482,0.0
121,-2.48,0.0,-2.48,0.0
122,-2.4779999999999998,0.0,-2.4779999999999998,0.0
123,-2.476,0.0,-2.476,0.0
124,-2.474,0.0,-2.474,0.0
125,-2.472,0.0,-2.472,0.0
126,-2.4699999999999998,0.0,-2.4699999999999998,0.0
127,-2.468,0.0,-2.468,0.0
128,-2.466,0.0,-2.466,0.0
129,-2.464,0.0,-2.464,0.0
130,-2.4619999999999997,0.0,-2.4619999999999997,0.0
131,-2.46,0.0,-2.46,0.0
132,-2.458,0.0,-2.458,0.0
