,dynamic_x,dynamic_y,fixed_x,fixed_y
0,0.16666666666666666,29.050139192072635,0.16666666666666666,39.839705316845546
1,0.125,31.273453560328534,0.125,48.01203093261221
2,0.1,32.30849032432145,0.1,55.19007925809756
3,0.08333333333333333,32.99488289652221,0.08333333333333333,60.309975432096294
4,0.0625,34.61964604230061,0.0625,72.7312934308166
